Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,scaffold_order
7920,X40,X0,False,2,0.0029222777276661,0.45246949770725,0.4495472199795838,['X15' 'X24']
7921,X40,X0,True,2,0.5156765570800191,0.45246949770725,0.0632070593727691,['X52' 'X61']
3738,X18,X88,False,3,0.0066078980234026,0.0488418481131389,0.0422339500897363,['X36']
3739,X18,X88,True,3,0.1371658363951432,0.0488418481131389,0.0883239882820042,['X64']
17460,X88,X18,False,3,0.2934492588170082,0.3234881816951083,0.0300389228781001,['X22']
17461,X88,X18,True,3,0.9084735471796672,0.3234881816951083,0.5849853654845589,['X73']
1762,X8,X90,False,2,0.9096570570308716,0.5384407714640782,0.3712162855667933,['X70']
1763,X8,X90,True,2,0.3000957867290245,0.5384407714640782,0.2383449847350536,['X39']
17836,X90,X8,False,2,0.923465817521603,0.6089892905810302,0.3144765269405727,['X21']
17837,X90,X8,True,2,0.3394154565404363,0.6089892905810302,0.2695738340405939,['X78']
8058,X40,X70,False,3,0.1279947785453733,0.45246949770725,0.3244747191618766,['X92']
8059,X40,X70,True,3,0.513343620042988,0.45246949770725,0.0608741223357379,['X74']
13940,X70,X40,False,3,0.7515224626419176,0.8459419707446674,0.0944195081027498,['X57']
13941,X70,X40,True,3,0.9553451843658338,0.8459419707446674,0.1094032136211664,['X43']
5916,X29,X88,False,2,0.9810383251489818,0.7022696776450502,0.2787686475039316,['X97']
5917,X29,X88,True,2,0.1192799572136891,0.7022696776450502,0.5829897204313611,['X1']
17482,X88,X29,False,2,0.956914710500077,0.3234881816951083,0.6334265288049687,['X89']
17483,X88,X29,True,2,0.0549442154488541,0.3234881816951083,0.2685439662462542,['X3']
2560,X12,X93,False,2,0.8783421907163683,0.7748390933430899,0.1035030973732784,['X96']
2561,X12,X93,True,2,0.177949399270509,0.7748390933430899,0.5968896940725809,['X15']
18438,X93,X12,False,2,0.5395320410278258,0.1477786445511689,0.3917533964766568,['X56']
18439,X93,X12,True,2,0.0339388154893298,0.1477786445511689,0.113839829061839,['X77']
9834,X49,X67,False,2,0.1022493263953101,0.0358315350079542,0.0664177913873559,['X41']
9835,X49,X67,True,2,0.0029552195939353,0.0358315350079542,0.0328763154140188,['X73']
13364,X67,X49,False,2,0.6917078392348092,0.6688996308735246,0.0228082083612846,['X80']
13365,X67,X49,True,2,0.0551677536308379,0.6688996308735246,0.6137318772426865,['X80']
5012,X25,X32,False,2,0.1275840765157406,0.2318172799188051,0.1042332034030645,['X72']
5013,X25,X32,True,2,0.3876725268252906,0.2318172799188051,0.1558552469064854,['X5']
6386,X32,X25,False,2,0.3194509836531032,0.4007606000151448,0.0813096163620416,['X3']
6387,X32,X25,True,2,0.670199712956289,0.4007606000151448,0.2694391129411441,['X36']
4936,X24,X93,False,3,0.9362313281742785,0.8863322221665698,0.0498991060077086,['X30']
4937,X24,X93,True,3,0.5985701853260589,0.8863322221665698,0.2877620368405109,['X68']
18462,X93,X24,False,3,0.5218959587815117,0.1477786445511689,0.3741173142303428,['X82']
18463,X93,X24,True,3,0.0997999265331949,0.1477786445511689,0.047978718017974,['X67']
8096,X40,X89,False,3,0.5379343718546716,0.45246949770725,0.0854648741474216,['X97']
8097,X40,X89,True,3,0.0840035515795594,0.45246949770725,0.3684659461276905,['X81']
17702,X89,X40,False,3,0.3107704390586093,0.1829714112912936,0.1277990277673156,['X11']
17703,X89,X40,True,3,0.0348915852431655,0.1829714112912936,0.148079826048128,['X78']
3686,X18,X62,False,3,0.1397862362841258,0.0488418481131389,0.0909443881709868,['X40']
3687,X18,X62,True,3,0.0067243643850155,0.0488418481131389,0.0421174837281233,['X58']
12312,X62,X18,False,3,0.7137388308124374,0.6834744384172082,0.0302643923952291,['X96']
12313,X62,X18,True,3,0.0940982241522613,0.6834744384172082,0.5893762142649469,['X40']
1256,X6,X35,False,2,0.6208571641292077,0.1931020914401267,0.4277550726890809,['X94']
1257,X6,X35,True,2,0.0113591796711238,0.1931020914401267,0.1817429117690029,['X43']
6942,X35,X6,False,2,0.8598898905539919,0.7018154015216408,0.1580744890323511,['X3']
6943,X35,X6,True,2,0.041284106155412,0.7018154015216408,0.6605312953662288,['X34']
15430,X77,X93,False,2,0.0176106417172368,0.1295213854240067,0.1119107437067698,['X30']
15431,X77,X93,True,2,0.7748969468302903,0.1295213854240067,0.6453755614062836,['X63']
18568,X93,X77,False,2,0.0382150962984345,0.1477786445511689,0.1095635482527343,['X60']
18569,X93,X77,True,2,0.8841259695805782,0.1477786445511689,0.7363473250294092,['X73']
12846,X64,X88,False,2,0.0253873817046515,0.1876493118405187,0.1622619301358671,['X49']
12847,X64,X88,True,2,0.5269881798716808,0.1876493118405187,0.3393388680311621,['X14']
17552,X88,X64,False,2,0.1883592096909311,0.3234881816951083,0.1351289720041772,['X96']
17553,X88,X64,True,2,0.9084736118104656,0.3234881816951083,0.5849854301153572,['X58']
8456,X42,X71,False,2,0.0081448244807348,0.0286179677808068,0.020473143300072,['X7']
8457,X42,X71,True,2,0.1394478468684562,0.0286179677808068,0.1108298790876493,['X91']
14142,X71,X42,False,2,0.138132837411925,0.155922863981131,0.0177900265692059,['X98']
14143,X71,X42,True,2,0.759771197810715,0.155922863981131,0.6038483338295839,['X41']
14036,X70,X89,False,2,0.9538005005864012,0.8459419707446674,0.1078585298417337,['X67']
14037,X70,X89,True,2,0.3643175366602986,0.8459419707446674,0.4816244340843687,['X23']
17762,X89,X70,False,2,0.7549864035818526,0.1829714112912936,0.572014992290559,['X77']
17763,X89,X70,True,2,0.0787993693967247,0.1829714112912936,0.1041720418945688,['X56']
