Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,scaffold_order
1153,X5,X82,True,2,0.9476329266200232,0.7592438531405268,0.1883890734794965,['X6']
16246,X82,X5,False,2,0.085458013618375,0.3928422648097605,0.3073842511913854,['X79']
16247,X82,X5,True,2,0.4903137788905269,0.3928422648097605,0.0974715140807664,['X90']
12614,X63,X71,False,2,0.9730142211239916,0.4280457747197725,0.544968446404219,['X53']
12615,X63,X71,True,2,0.0794642205025043,0.4280457747197725,0.3485815542172682,['X86']
14184,X71,X63,False,2,0.9818908478396352,0.610055870277925,0.3718349775617101,['X8']
14185,X71,X63,True,2,0.1134869602333238,0.610055870277925,0.4965689100446011,['X15']
8456,X42,X71,False,2,0.0040044882885597,0.6106467325724573,0.6066422442838975,['X56']
8457,X42,X71,True,2,0.9986770814148632,0.6106467325724573,0.3880303488424058,['X37']
14142,X71,X42,False,2,0.0024020233054934,0.610055870277925,0.6076538469724314,['X63']
14143,X71,X42,True,2,0.9977481731256534,0.610055870277925,0.3876923028477285,['X36']
1864,X9,X42,False,2,0.6760821692108745,0.7990522710339738,0.1229701018230993,['X27']
1865,X9,X42,True,2,0.8774589968654923,0.7990522710339738,0.0784067258315185,['X70']
8334,X42,X9,False,2,0.3723817310863438,0.6106467325724573,0.2382650014861134,['X61']
8335,X42,X9,True,2,0.670566230553192,0.6106467325724573,0.0599194979807347,['X91']
8478,X42,X82,False,4,0.3979687401163272,0.6106467325724573,0.21267799245613,['X1']
8479,X42,X82,True,4,0.9394453119131028,0.6106467325724573,0.3287985793406455,['X73']
16320,X82,X42,False,4,0.0612724971838327,0.3928422648097605,0.3315697676259277,['X70']
16321,X82,X42,True,4,0.6043887684747231,0.3928422648097605,0.2115465036649625,['X73']
10030,X50,X66,False,3,0.8865384776865346,0.7503258368976394,0.1362126407888951,['X48']
10031,X50,X66,True,3,0.6487421636483496,0.7503258368976394,0.1015836732492898,['X91']
13168,X66,X50,False,3,0.8058694890396145,0.5728122462277618,0.2330572428118527,['X96']
13169,X66,X50,True,3,0.495261442040366,0.5728122462277618,0.0775508041873958,['X32']
8414,X42,X50,False,2,0.0009031681208609,0.6106467325724573,0.6097435644515964,['X8']
8415,X42,X50,True,2,0.8135415373028333,0.6106467325724573,0.202894804730376,['X95']
9984,X50,X42,False,2,0.3593256144843695,0.7503258368976394,0.3910002224132699,['X33']
9985,X50,X42,True,2,0.9996307230798288,0.7503258368976394,0.2493048861821893,['X98']
9864,X49,X82,False,3,0.3387656053615265,0.2252114326272717,0.1135541727342548,['X33']
9865,X49,X82,True,3,0.0496876352172774,0.2252114326272717,0.1755237974099942,['X96']
16334,X82,X49,False,3,0.4818353143436169,0.3928422648097605,0.0889930495338564,['X65']
16335,X82,X49,True,3,0.0866819755646688,0.3928422648097605,0.3061602892450916,['X28']
14220,X71,X82,False,2,0.3962396900512475,0.610055870277925,0.2138161802266774,['X62']
14221,X71,X82,True,2,0.9404896999168694,0.610055870277925,0.3304338296389444,['X9']
16378,X82,X71,False,2,0.0599618195452353,0.3928422648097605,0.3328804452645252,['X26']
16379,X82,X71,True,2,0.6056174905788962,0.3928422648097605,0.2127752257691357,['X6']
3528,X17,X82,False,4,0.4686376721935254,0.6566817698733227,0.1880440976797973,['X86']
3529,X17,X82,True,4,0.9473965328653818,0.6566817698733227,0.2907147629920591,['X10']
16270,X82,X17,False,4,0.0603675857165078,0.3928422648097605,0.3324746790932526,['X25']
16271,X82,X17,True,4,0.5667660195902544,0.3928422648097605,0.1739237547804938,['X35']
744,X3,X76,False,2,0.8160544967949965,0.6255658345862561,0.1904886622087404,['X86']
745,X3,X76,True,2,0.3124677149443366,0.6255658345862561,0.3130981196419195,['X74']
15054,X76,X3,False,2,0.6945643791959115,0.378263824774556,0.3163005544213554,['X23']
15055,X76,X3,True,2,0.1889413673933185,0.378263824774556,0.1893224573812374,['X19']
16414,X82,X90,False,3,0.0602086811538296,0.3928422648097605,0.3326335836559309,['X27']
16415,X82,X90,True,3,0.6046890156203949,0.3928422648097605,0.2118467508106343,['X10']
17984,X90,X82,False,3,0.3979435319654146,0.6110714258235614,0.2131278938581468,['X66']
17985,X90,X82,True,3,0.94056554935342,0.6110714258235614,0.3294941235298585,['X87']
