,var1,var2,distance,mutual_information
342,X26,X17,2,0.0005627492691201404
343,X26,X18,2,0.042511699576423506
344,X26,X19,8,0.0
345,X26,X20,-1,0.0
346,X26,X21,4,0.0
347,X26,X22,-1,0.0
348,X26,X23,6,0.0002337280867302548
349,X26,X24,1,0.36462084326875877
350,X26,X25,6,0.0
351,X27,X0,10,0.0
352,X27,X1,-1,0.0
353,X27,X2,9,0.0
354,X27,X3,5,0.0
355,X27,X4,6,0.0
356,X27,X5,7,0.0
357,X27,X6,11,0.0
358,X27,X7,10,0.0
359,X27,X8,-1,0.0
360,X27,X9,6,0.0
361,X27,X10,5,0.0
362,X27,X11,-1,0.0
363,X27,X12,6,0.0
364,X27,X13,-1,0.0
365,X27,X14,9,0.0
366,X27,X15,8,0.0
367,X27,X16,12,0.0
368,X27,X17,3,0.0
369,X27,X18,4,0.0
370,X27,X19,10,0.0
371,X27,X20,-1,0.0
372,X27,X21,4,0.0
373,X27,X22,-1,0.0
374,X27,X23,8,0.0
375,X27,X24,2,0.0
376,X27,X25,8,0.0
377,X27,X26,2,0.0
378,X28,X0,6,3.414765581884876e-12
379,X28,X1,-1,0.0
380,X28,X2,3,3.1649540200202897e-07
381,X28,X3,11,0.0
382,X28,X4,4,0.0
383,X28,X5,6,0.0
384,X28,X6,10,0.0
385,X28,X7,9,0.0
386,X28,X8,-1,0.0
387,X28,X9,11,0.0
388,X28,X10,11,0.0
389,X28,X11,-1,0.0
390,X28,X12,12,0.0
391,X28,X13,-1,0.0
392,X28,X14,8,0.0
393,X28,X15,8,5.990080725651473e-12
394,X28,X16,9,4.7785320636926316e-11
395,X28,X17,10,0.0
396,X28,X18,6,0.0
397,X28,X19,4,8.1551138256965e-08
398,X28,X20,-1,0.0
399,X28,X21,10,0.0
400,X28,X22,-1,0.0
401,X28,X23,5,1.2711195981574767e-08
402,X28,X24,9,0.0
403,X28,X25,2,3.167972849797647e-07
404,X28,X26,8,0.0
405,X28,X27,10,0.0
406,X29,X0,2,5.57735507908718e-05
407,X29,X1,-1,0.0
408,X29,X2,5,1.801421516481406e-08
409,X29,X3,11,0.0
410,X29,X4,4,1.4534534609566355e-09
411,X29,X5,8,0.0
412,X29,X6,12,0.0
413,X29,X7,11,0.0
414,X29,X8,-1,0.0
415,X29,X9,11,0.0
416,X29,X10,11,0.0
417,X29,X11,-1,0.0
418,X29,X12,12,0.0
419,X29,X13,-1,0.0
420,X29,X14,10,0.0
421,X29,X15,10,3.424663254094255e-13
422,X29,X16,11,2.7313858948108135e-12
423,X29,X17,10,0.0
424,X29,X18,6,0.0
425,X29,X19,6,4.096094457444282e-09
426,X29,X20,-1,0.0
427,X29,X21,10,0.0
428,X29,X22,-1,0.0
429,X29,X23,7,7.265535540136752e-10
430,X29,X24,9,0.0
431,X29,X25,4,1.803132044308101e-08
432,X29,X26,8,0.0
433,X29,X27,10,0.0
434,X29,X28,6,1.1399384852573494e-14
435,X30,X0,3,5.998586900537019e-06
436,X30,X1,-1,0.0
437,X30,X2,2,0.19951587537922486
438,X30,X3,8,0.0
439,X30,X4,1,0.013387920534531252
440,X30,X5,5,0.0
441,X30,X6,9,0.0
442,X30,X7,8,0.0
443,X30,X8,-1,0.0
444,X30,X9,8,0.0
445,X30,X10,8,0.0
446,X30,X11,-1,0.0
447,X30,X12,9,0.0
448,X30,X13,-1,0.0
449,X30,X14,7,0.0
450,X30,X15,7,8.52218148559528e-06
451,X30,X16,8,6.890660087971174e-05
452,X30,X17,7,0.0
453,X30,X18,3,0.0
454,X30,X19,3,0.012502372488803542
455,X30,X20,-1,0.0
456,X30,X21,7,0.0
457,X30,X22,-1,0.0
458,X30,X23,4,0.01902879298877741
459,X30,X24,6,0.0
460,X30,X25,1,0.19978184716479472
461,X30,X26,5,0.0
462,X30,X27,7,0.0
463,X30,X28,3,2.8754521024097377e-07
464,X30,X29,3,1.9862673878592577e-08
465,X31,X0,6,4.449776636238133e-06
466,X31,X1,-1,0.0
467,X31,X2,1,0.18216489468996133
468,X31,X3,10,0.0
469,X31,X4,4,0.0
470,X31,X5,2,0.0
471,X31,X6,6,0.0
472,X31,X7,5,0.0
473,X31,X8,-1,0.0
474,X31,X9,7,0.0
475,X31,X10,8,0.0
476,X31,X11,-1,0.0
477,X31,X12,11,0.0
478,X31,X13,-1,0.0
479,X31,X14,4,0.0
480,X31,X15,4,1.1459878472586788e-05
481,X31,X16,5,9.280972867734775e-05
482,X31,X17,9,0.0
483,X31,X18,5,0.0
484,X31,X19,2,0.012373618912525268
485,X31,X20,-1,0.0
486,X31,X21,8,0.0
487,X31,X22,-1,0.0
488,X31,X23,1,0.026208171442627576
489,X31,X24,8,0.0
490,X31,X25,2,0.18194183039335302
491,X31,X26,7,0.0
492,X31,X27,9,0.0
493,X31,X28,4,2.5918169764918043e-07
494,X31,X29,6,1.4762696259192552e-08
495,X31,X30,3,0.166640784732647
496,X32,X0,10,0.0
497,X32,X1,-1,0.0
498,X32,X2,9,0.0
499,X32,X3,5,0.0
500,X32,X4,6,0.0
501,X32,X5,7,4.917713193373918e-05
502,X32,X6,11,0.0
503,X32,X7,10,0.0
504,X32,X8,-1,0.0
505,X32,X9,5,1.2225249259710117e-08
506,X32,X10,5,0.01262033138924764
507,X32,X11,-1,0.0
508,X32,X12,6,0.0
509,X32,X13,-1,0.0
510,X32,X14,7,0.0
511,X32,X15,6,1.5130088010322743e-08
512,X32,X16,12,1.2069190645407958e-07
513,X32,X17,3,0.00019228939864527088
514,X32,X18,4,0.005860254435681889
515,X32,X19,10,0.0
516,X32,X20,-1,0.0
517,X32,X21,2,0.0007698366619408627
518,X32,X22,-1,0.0
519,X32,X23,8,3.211255647462847e-05
520,X32,X24,2,0.08522251339084433
521,X32,X25,8,0.0
522,X32,X26,2,0.07616613651723791
523,X32,X27,2,0.010329546159451947
524,X32,X28,10,0.0
525,X32,X29,10,0.0
526,X32,X30,7,0.0
527,X32,X31,9,0.0
528,X33,X0,-1,0.0
529,X33,X1,-1,0.0
530,X33,X2,-1,0.0
531,X33,X3,-1,0.0
532,X33,X4,-1,0.0
533,X33,X5,-1,0.0
534,X33,X6,-1,0.0
535,X33,X7,-1,0.0
536,X33,X8,-1,0.0
537,X33,X9,-1,0.0
538,X33,X10,-1,0.0
539,X33,X11,-1,0.0
540,X33,X12,-1,0.0
541,X33,X13,-1,0.0
542,X33,X14,-1,0.0
543,X33,X15,-1,0.0
544,X33,X16,-1,0.0
545,X33,X17,-1,0.0
546,X33,X18,-1,0.0
547,X33,X19,-1,0.0
548,X33,X20,-1,0.0
549,X33,X21,-1,0.0
550,X33,X22,1,0.003013808032689795
551,X33,X23,-1,0.0
552,X33,X24,-1,0.0
553,X33,X25,-1,0.0
554,X33,X26,-1,0.0
555,X33,X27,-1,0.0
556,X33,X28,-1,0.0
557,X33,X29,-1,0.0
558,X33,X30,-1,0.0
559,X33,X31,-1,0.0
560,X33,X32,-1,0.0
561,X34,X0,10,0.0
562,X34,X1,-1,0.0
563,X34,X2,5,0.0
564,X34,X3,11,0.0
565,X34,X4,8,0.0
566,X34,X5,4,0.0
567,X34,X6,8,0.0
568,X34,X7,7,0.0
569,X34,X8,-1,0.0
570,X34,X9,9,0.0
571,X34,X10,10,0.0
572,X34,X11,-1,0.0
573,X34,X12,12,0.0
574,X34,X13,-1,0.0
575,X34,X14,2,0.01356499782975077
576,X34,X15,3,0.0018182312070875398
577,X34,X16,7,0.0
578,X34,X17,9,0.0
579,X34,X18,7,0.0
580,X34,X19,6,0.0
581,X34,X20,-1,0.0
582,X34,X21,7,0.0
583,X34,X22,-1,0.0
584,X34,X23,3,0.0
585,X34,X24,8,0.0
586,X34,X25,6,0.0
587,X34,X26,8,0.0
588,X34,X27,8,0.0
589,X34,X28,8,0.0
590,X34,X29,10,0.0
591,X34,X30,7,0.0
592,X34,X31,4,0.0
593,X34,X32,8,0.0
594,X34,X33,-1,0.0
595,X35,X0,2,0.0022492835199609054
596,X35,X1,-1,0.0
597,X35,X2,5,4.393922136783921e-07
598,X35,X3,11,0.0
599,X35,X4,4,3.545020258009211e-08
600,X35,X5,8,0.0
601,X35,X6,12,0.0
602,X35,X7,11,0.0
603,X35,X8,-1,0.0
604,X35,X9,11,0.0
605,X35,X10,11,0.0
606,X35,X11,-1,0.0
607,X35,X12,12,0.0
608,X35,X13,-1,0.0
609,X35,X14,10,0.0
610,X35,X15,10,8.407689494616037e-12
611,X35,X16,11,6.707291170612928e-11
612,X35,X17,10,0.0
613,X35,X18,6,0.0
614,X35,X19,6,9.968403984280825e-08
615,X35,X20,-1,0.0
616,X35,X21,10,0.0
617,X35,X22,-1,0.0
618,X35,X23,7,1.783936160616644e-08
619,X35,X24,9,0.0
620,X35,X25,4,4.3980653604510747e-07
621,X35,X26,8,0.0
622,X35,X27,10,0.0
623,X35,X28,6,2.807524588300991e-13
624,X35,X29,2,3.894479917278105e-06
625,X35,X30,3,4.844775531135028e-07
626,X35,X31,6,3.6048685434626976e-07
627,X35,X32,10,0.0
628,X35,X33,-1,0.0
629,X35,X34,10,0.0
630,X36,X0,12,0.0
631,X36,X1,-1,0.0
632,X36,X2,7,0.0
633,X36,X3,9,0.0
634,X36,X4,8,0.0
635,X36,X5,4,0.0
636,X36,X6,8,0.0
637,X36,X7,7,0.0
638,X36,X8,-1,0.0
639,X36,X9,7,0.0
640,X36,X10,8,0.0
641,X36,X11,-1,0.0
642,X36,X12,10,0.0
643,X36,X13,-1,0.0
644,X36,X14,6,0.0
645,X36,X15,7,0.0
646,X36,X16,9,0.0
647,X36,X17,7,0.0
648,X36,X18,6,0.0
649,X36,X19,8,0.0
650,X36,X20,-1,0.0
651,X36,X21,8,0.0
652,X36,X22,-1,0.0
653,X36,X23,5,0.0
654,X36,X24,6,0.0
655,X36,X25,8,0.0
656,X36,X26,6,0.0
657,X36,X27,6,0.0
658,X36,X28,10,0.0
659,X36,X29,12,0.0
660,X36,X30,9,0.0
661,X36,X31,6,0.0
662,X36,X32,6,0.0
663,X36,X33,-1,0.0
664,X36,X34,4,0.0
665,X36,X35,12,0.0
666,X37,X0,7,0.0
667,X37,X1,-1,0.0
668,X37,X2,6,0.0
669,X37,X3,6,0.0
670,X37,X4,3,0.0
671,X37,X5,3,0.0012579673987103482
672,X37,X6,7,0.0
673,X37,X7,6,0.0
674,X37,X8,-1,0.0
675,X37,X9,4,7.797664914459572e-07
676,X37,X10,5,0.0012019403297548522
677,X37,X11,-1,0.0
678,X37,X12,7,0.0
679,X37,X13,-1,0.0
680,X37,X14,4,0.0
681,X37,X15,3,3.806065766023077e-07
682,X37,X16,8,3.0326966631239794e-06
683,X37,X17,5,9.026142493763789e-06
684,X37,X18,1,0.09724755528207985
685,X37,X19,7,0.0
686,X37,X20,-1,0.0
687,X37,X21,3,0.0
688,X37,X22,-1,0.0
689,X37,X23,4,0.0008114214365407772
690,X37,X24,4,0.004119993462514217
691,X37,X25,5,0.0
692,X37,X26,3,0.007042326435006813
693,X37,X27,5,0.0
694,X37,X28,7,0.0
695,X37,X29,7,0.0
696,X37,X30,4,0.0
697,X37,X31,5,0.0
698,X37,X32,5,0.0013859954475728478
699,X37,X33,-1,0.0
700,X37,X34,6,0.0
701,X37,X35,7,0.0
702,X37,X36,5,0.0
703,X38,X0,9,3.8808909710403755e-15
704,X38,X1,-1,0.0
705,X38,X2,8,3.836357840582295e-10
706,X38,X3,8,0.0
707,X38,X4,5,0.0
708,X38,X5,5,2.76436043438697e-08
709,X38,X6,9,0.0
710,X38,X7,8,0.0
711,X38,X8,-1,0.0
712,X38,X9,4,3.099587568839461e-06
713,X38,X10,5,6.210428230687059e-09
714,X38,X11,-1,0.0
715,X38,X12,9,0.0
716,X38,X13,-1,0.0
717,X38,X14,4,2.7799196891072683e-06
718,X38,X15,3,2.034205003110319e-05
719,X38,X16,10,1.0640586197085088e-10
720,X38,X17,6,5.241175541377548e-11
721,X38,X18,3,4.774431949171559e-07
722,X38,X19,9,8.732029721238868e-11
723,X38,X20,-1,0.0
724,X38,X21,1,0.20693008038995164
725,X38,X22,-1,0.0
726,X38,X23,6,2.8304797767517457e-08
727,X38,X24,5,2.483642392689698e-08
728,X38,X25,7,3.8327070987217177e-10
729,X38,X26,5,4.054210431608064e-08
730,X38,X27,5,0.0
731,X38,X28,9,4.410067775456654e-17
732,X38,X29,9,1.349626537327664e-16
733,X38,X30,6,3.479318890323732e-10
734,X38,X31,7,4.683414017698233e-10
735,X38,X32,3,0.0003685061764582458
736,X38,X33,-1,0.0
737,X38,X34,6,7.447023730478301e-08
738,X38,X35,9,4.0851962170634385e-16
739,X38,X36,7,0.0
740,X38,X37,2,3.0300240315465584e-06
741,X39,X0,-1,0.0
742,X39,X1,-1,0.0
743,X39,X2,-1,0.0
744,X39,X3,-1,0.0
745,X39,X4,-1,0.0
746,X39,X5,-1,0.0
747,X39,X6,-1,0.0
748,X39,X7,-1,0.0
749,X39,X8,-1,0.0
750,X39,X9,-1,0.0
751,X39,X10,-1,0.0
752,X39,X11,-1,0.0
753,X39,X12,-1,0.0
754,X39,X13,-1,0.0
755,X39,X14,-1,0.0
756,X39,X15,-1,0.0
757,X39,X16,-1,0.0
758,X39,X17,-1,0.0
759,X39,X18,-1,0.0
760,X39,X19,-1,0.0
761,X39,X20,-1,0.0
762,X39,X21,-1,0.0
763,X39,X22,-1,0.0
764,X39,X23,-1,0.0
765,X39,X24,-1,0.0
766,X39,X25,-1,0.0
767,X39,X26,-1,0.0
768,X39,X27,-1,0.0
769,X39,X28,-1,0.0
770,X39,X29,-1,0.0
771,X39,X30,-1,0.0
772,X39,X31,-1,0.0
773,X39,X32,-1,0.0
774,X39,X33,-1,0.0
775,X39,X34,-1,0.0
776,X39,X35,-1,0.0
777,X39,X36,-1,0.0
778,X39,X37,-1,0.0
779,X39,X38,-1,0.0
780,X40,X0,9,0.0
781,X40,X1,-1,0.0
782,X40,X2,4,0.0
783,X40,X3,11,0.0
784,X40,X4,7,0.0
785,X40,X5,3,0.0
786,X40,X6,7,0.0
787,X40,X7,6,0.0
788,X40,X8,-1,0.0
789,X40,X9,8,0.0
790,X40,X10,9,0.0
791,X40,X11,-1,0.0
792,X40,X12,12,0.0
793,X40,X13,-1,0.0
794,X40,X14,5,0.0
795,X40,X15,5,0.0
796,X40,X16,4,0.0017155133226963836
797,X40,X17,10,0.0
798,X40,X18,6,0.0
799,X40,X19,5,0.0
800,X40,X20,-1,0.0
801,X40,X21,9,0.0
802,X40,X22,-1,0.0
803,X40,X23,2,0.0
804,X40,X24,9,0.0
805,X40,X25,5,0.0
806,X40,X26,8,0.0
807,X40,X27,10,0.0
808,X40,X28,7,0.0
809,X40,X29,9,0.0
810,X40,X30,6,0.0
811,X40,X31,3,0.0
812,X40,X32,10,0.0
813,X40,X33,-1,0.0
814,X40,X34,5,0.0
815,X40,X35,9,0.0
816,X40,X36,7,0.0
817,X40,X37,6,0.0
818,X40,X38,8,0.0
819,X40,X39,-1,0.0
820,X41,X0,-1,0.0
821,X41,X1,-1,0.0
822,X41,X2,-1,0.0
823,X41,X3,-1,0.0
824,X41,X4,-1,0.0
825,X41,X5,-1,0.0
826,X41,X6,-1,0.0
827,X41,X7,-1,0.0
828,X41,X8,-1,0.0
829,X41,X9,-1,0.0
830,X41,X10,-1,0.0
831,X41,X11,-1,0.0
832,X41,X12,-1,0.0
833,X41,X13,-1,0.0
834,X41,X14,-1,0.0
835,X41,X15,-1,0.0
836,X41,X16,-1,0.0
837,X41,X17,-1,0.0
838,X41,X18,-1,0.0
839,X41,X19,-1,0.0
840,X41,X20,-1,0.0
841,X41,X21,-1,0.0
842,X41,X22,2,0.0002663998596377391
843,X41,X23,-1,0.0
844,X41,X24,-1,0.0
845,X41,X25,-1,0.0
846,X41,X26,-1,0.0
847,X41,X27,-1,0.0
848,X41,X28,-1,0.0
849,X41,X29,-1,0.0
850,X41,X30,-1,0.0
851,X41,X31,-1,0.0
852,X41,X32,-1,0.0
853,X41,X33,1,0.04213558162694638
854,X41,X34,-1,0.0
855,X41,X35,-1,0.0
856,X41,X36,-1,0.0
857,X41,X37,-1,0.0
858,X41,X38,-1,0.0
859,X41,X39,-1,0.0
860,X41,X40,-1,0.0
861,X42,X0,8,8.47830816135182e-09
862,X42,X1,-1,0.0
863,X42,X2,3,0.0007223908662562007
864,X42,X3,10,0.0
865,X42,X4,6,0.0
866,X42,X5,2,0.012217884523840709
867,X42,X6,6,0.0
868,X42,X7,5,0.0
869,X42,X8,-1,0.0
870,X42,X9,7,2.13776186397924e-11
871,X42,X10,8,1.6191186555573975e-06
872,X42,X11,-1,0.0
873,X42,X12,11,0.0
874,X42,X13,-1,0.0
875,X42,X14,3,0.0
876,X42,X15,2,0.005461149000949069
877,X42,X16,5,7.362959311742277e-05
878,X42,X17,9,1.1790405443298784e-08
879,X42,X18,5,0.00010742211858095173
880,X42,X19,4,0.00015927357797096702
881,X42,X20,-1,0.0
882,X42,X21,6,0.0
883,X42,X22,-1,0.0
884,X42,X23,1,0.01959735573831223
885,X42,X24,8,5.597162936476032e-06
