,var1,var2,distance,mutual_information
174,X19,X3,6,0.0
175,X19,X4,2,4.243649865966918e-05
176,X19,X5,5,0.0
177,X19,X6,-1,0.0
178,X19,X7,-1,0.0
179,X19,X8,5,2.1639179028964993e-10
180,X19,X9,2,2.742877577158534e-07
181,X19,X10,2,2.9262310001858072e-05
182,X19,X11,-1,0.0
183,X19,X12,5,0.0
184,X19,X13,1,0.00013111630777816
185,X19,X14,5,3.545447948473987e-10
186,X19,X15,4,0.0
187,X19,X16,4,1.724650008676535e-05
188,X19,X17,5,0.0
189,X19,X18,-1,0.0
190,X20,X0,-1,0.0
191,X20,X1,-1,0.0
192,X20,X2,-1,0.0
193,X20,X3,-1,0.0
194,X20,X4,-1,0.0
195,X20,X5,-1,0.0
196,X20,X6,3,2.064431878700062e-12
197,X20,X7,1,0.06330288382486594
198,X20,X8,-1,0.0
199,X20,X9,-1,0.0
200,X20,X10,-1,0.0
201,X20,X11,-1,0.0
202,X20,X12,-1,0.0
203,X20,X13,-1,0.0
204,X20,X14,-1,0.0
205,X20,X15,-1,0.0
206,X20,X16,-1,0.0
207,X20,X17,-1,0.0
208,X20,X18,-1,0.0
209,X20,X19,-1,0.0
210,X21,X0,4,8.94443722645929e-07
211,X21,X1,4,0.0
212,X21,X2,-1,0.0
213,X21,X3,3,0.0013208667560350596
214,X21,X4,2,6.161774272245258e-05
215,X21,X5,5,0.0
216,X21,X6,-1,0.0
217,X21,X7,-1,0.0
218,X21,X8,2,0.027451279393420923
219,X21,X9,3,4.5885781596585805e-07
220,X21,X10,4,6.119555034943042e-07
221,X21,X11,-1,0.0
222,X21,X12,3,0.0
223,X21,X13,2,2.0658328561640546e-10
224,X21,X14,2,0.01392592373487345
225,X21,X15,6,1.6076339234977504e-11
226,X21,X16,1,0.06526870034793379
227,X21,X17,7,6.86033467648476e-14
228,X21,X18,-1,0.0
229,X21,X19,3,9.69233992755226e-09
230,X21,X20,-1,0.0
231,X22,X0,5,0.0
232,X22,X1,6,0.0
233,X22,X2,-1,0.0
234,X22,X3,6,0.0
235,X22,X4,3,0.0
236,X22,X5,7,0.0
237,X22,X6,-1,0.0
238,X22,X7,-1,0.0
239,X22,X8,4,0.0019193508150316682
240,X22,X9,5,0.0
241,X22,X10,5,0.0
242,X22,X11,-1,0.0
243,X22,X12,5,0.0
244,X22,X13,5,0.0
245,X22,X14,5,0.00010423898440833457
246,X22,X15,7,0.0
247,X22,X16,4,0.00036249052052449594
248,X22,X17,8,0.0
249,X22,X18,-1,0.0
250,X22,X19,5,0.0
251,X22,X20,-1,0.0
252,X22,X21,3,0.003570029199533231
253,X23,X0,-1,0.0
254,X23,X1,-1,0.0
255,X23,X2,-1,0.0
256,X23,X3,-1,0.0
257,X23,X4,-1,0.0
258,X23,X5,-1,0.0
259,X23,X6,-1,0.0
260,X23,X7,-1,0.0
261,X23,X8,-1,0.0
262,X23,X9,-1,0.0
263,X23,X10,-1,0.0
264,X23,X11,-1,0.0
265,X23,X12,-1,0.0
266,X23,X13,-1,0.0
267,X23,X14,-1,0.0
268,X23,X15,-1,0.0
269,X23,X16,-1,0.0
270,X23,X17,-1,0.0
271,X23,X18,-1,0.0
272,X23,X19,-1,0.0
273,X23,X20,-1,0.0
274,X23,X21,-1,0.0
275,X23,X22,-1,0.0
276,X24,X0,5,0.0
277,X24,X1,6,0.0
278,X24,X2,-1,0.0
279,X24,X3,6,0.0
280,X24,X4,3,0.0
281,X24,X5,6,0.0
282,X24,X6,-1,0.0
283,X24,X7,-1,0.0
284,X24,X8,4,0.0018975481975897508
285,X24,X9,4,0.0
286,X24,X10,5,0.0
287,X24,X11,-1,0.0
288,X24,X12,4,0.0
289,X24,X13,5,0.0
290,X24,X14,5,0.00011773524734201004
291,X24,X15,7,0.0
292,X24,X16,4,0.0004128963946120061
293,X24,X17,8,0.0
294,X24,X18,-1,0.0
295,X24,X19,5,0.0
296,X24,X20,-1,0.0
297,X24,X21,3,0.004012941784912797
298,X24,X22,2,0.19538551487858022
299,X24,X23,-1,0.0
300,X25,X0,-1,0.0
301,X25,X1,-1,0.0
302,X25,X2,-1,0.0
303,X25,X3,-1,0.0
304,X25,X4,-1,0.0
305,X25,X5,-1,0.0
306,X25,X6,4,3.676382808087402e-12
307,X25,X7,2,0.11621160831427813
308,X25,X8,-1,0.0
309,X25,X9,-1,0.0
310,X25,X10,-1,0.0
311,X25,X11,-1,0.0
312,X25,X12,-1,0.0
313,X25,X13,-1,0.0
314,X25,X14,-1,0.0
315,X25,X15,-1,0.0
316,X25,X16,-1,0.0
317,X25,X17,-1,0.0
318,X25,X18,-1,0.0
319,X25,X19,-1,0.0
320,X25,X20,3,0.018934107505906676
321,X25,X21,-1,0.0
322,X25,X22,-1,0.0
323,X25,X23,-1,0.0
324,X25,X24,-1,0.0
325,X26,X0,9,0.0
326,X26,X1,9,0.0
327,X26,X2,-1,0.0
328,X26,X3,8,0.0
329,X26,X4,7,0.0
330,X26,X5,8,0.0
331,X26,X6,-1,0.0
332,X26,X7,-1,0.0
333,X26,X8,7,4.169838623394625e-06
334,X26,X9,6,0.0
335,X26,X10,8,0.0
336,X26,X11,-1,0.0
337,X26,X12,6,0.0
338,X26,X13,7,0.0
339,X26,X14,7,7.117342467140211e-07
340,X26,X15,9,0.0
341,X26,X16,6,2.1984483168671046e-06
342,X26,X17,10,0.0
343,X26,X18,-1,0.0
344,X26,X19,8,0.0
345,X26,X20,-1,0.0
346,X26,X21,5,2.6461484422186585e-05
347,X26,X22,6,0.0
348,X26,X23,-1,0.0
349,X26,X24,4,0.0
350,X26,X25,-1,0.0
351,X27,X0,7,0.00011753330750049942
352,X27,X1,6,0.0
353,X27,X2,-1,0.0
354,X27,X3,7,0.0
355,X27,X4,5,0.00033557810479687864
356,X27,X5,7,0.0
357,X27,X6,-1,0.0
358,X27,X7,-1,0.0
359,X27,X8,4,0.008175671576574142
360,X27,X9,4,0.049900407558139036
361,X27,X10,6,0.000170357978373851
362,X27,X11,-1,0.0
363,X27,X12,5,0.0
364,X27,X13,5,0.011680640889902637
365,X27,X14,6,1.6772035014501926e-09
366,X27,X15,8,4.484612758917591e-09
367,X27,X16,5,0.0015288925676275704
368,X27,X17,9,1.919388623729185e-11
369,X27,X18,-1,0.0
370,X27,X19,6,1.19721753159935e-05
371,X27,X20,-1,0.0
372,X27,X21,4,6.259267513225217e-08
373,X27,X22,4,0.0
374,X27,X23,-1,0.0
375,X27,X24,4,0.0
376,X27,X25,-1,0.0
377,X27,X26,7,0.0
378,X28,X0,8,0.0
379,X28,X1,8,0.0
380,X28,X2,-1,0.0
381,X28,X3,7,0.0
382,X28,X4,6,0.0
383,X28,X5,7,0.0
384,X28,X6,-1,0.0
385,X28,X7,-1,0.0
386,X28,X8,6,6.4796512997981545e-06
387,X28,X9,5,0.0
388,X28,X10,7,0.0
389,X28,X11,-1,0.0
390,X28,X12,5,0.0
391,X28,X13,6,0.0
392,X28,X14,6,1.1046138858953323e-06
393,X28,X15,8,0.0
394,X28,X16,5,3.409225416047164e-06
395,X28,X17,9,0.0
396,X28,X18,-1,0.0
397,X28,X19,7,0.0
398,X28,X20,-1,0.0
399,X28,X21,4,4.109647481074022e-05
400,X28,X22,5,0.0
401,X28,X23,-1,0.0
402,X28,X24,3,0.0
403,X28,X25,-1,0.0
404,X28,X26,1,0.3213120519806226
405,X28,X27,6,0.0
406,X29,X0,6,0.0
407,X29,X1,6,0.0
408,X29,X2,-1,0.0
409,X29,X3,1,0.5574583203787602
410,X29,X4,4,0.0
411,X29,X5,7,0.0
412,X29,X6,-1,0.0
413,X29,X7,-1,0.0
414,X29,X8,4,6.876626383880936e-05
415,X29,X9,5,0.0
416,X29,X10,6,0.0
417,X29,X11,-1,0.0
418,X29,X12,5,0.0
419,X29,X13,4,0.0
420,X29,X14,4,3.801851819964456e-05
421,X29,X15,8,0.0
422,X29,X16,3,0.00011481263925015731
423,X29,X17,9,0.0
424,X29,X18,-1,0.0
425,X29,X19,5,0.0
426,X29,X20,-1,0.0
427,X29,X21,2,0.0014426106443555815
428,X29,X22,5,0.0
429,X29,X23,-1,0.0
430,X29,X24,5,0.0
431,X29,X25,-1,0.0
432,X29,X26,7,0.0
433,X29,X27,6,0.0
434,X29,X28,6,0.0
435,X30,X0,6,0.0
436,X30,X1,4,0.0
437,X30,X2,-1,0.0
438,X30,X3,5,0.0
439,X30,X4,4,0.0
440,X30,X5,7,0.0
441,X30,X6,-1,0.0
442,X30,X7,-1,0.0
443,X30,X8,2,1.2950959301147704e-06
444,X30,X9,5,0.0
445,X30,X10,6,0.0
446,X30,X11,-1,0.0
447,X30,X12,5,0.0
448,X30,X13,4,0.0
449,X30,X14,4,0.0
450,X30,X15,8,0.0
451,X30,X16,3,0.0
452,X30,X17,9,0.0
453,X30,X18,-1,0.0
454,X30,X19,5,0.0
455,X30,X20,-1,0.0
456,X30,X21,2,0.0
457,X30,X22,4,0.0
458,X30,X23,-1,0.0
459,X30,X24,4,0.0
460,X30,X25,-1,0.0
461,X30,X26,7,0.0
462,X30,X27,4,0.0
463,X30,X28,6,0.0
464,X30,X29,4,0.0
465,X31,X0,4,1.376831831211207e-07
466,X31,X1,5,0.0
467,X31,X2,-1,0.0
468,X31,X3,4,0.00019798375494267315
469,X31,X4,2,1.15676153533846e-05
470,X31,X5,5,0.0
471,X31,X6,-1,0.0
472,X31,X7,-1,0.0
473,X31,X8,3,0.006879989119095913
474,X31,X9,2,0.04147452996254238
475,X31,X10,4,8.282961202259686e-08
476,X31,X11,-1,0.0
477,X31,X12,3,0.0
478,X31,X13,1,0.17914314798370584
479,X31,X14,3,0.002010546664276072
480,X31,X15,6,3.1950192397803756e-12
481,X31,X16,2,0.22760088280393648
482,X31,X17,7,1.3531812257277097e-14
483,X31,X18,-1,0.0
484,X31,X19,2,4.6394594989996064e-05
485,X31,X20,-1,0.0
486,X31,X21,1,0.07632121231343508
487,X31,X22,4,0.0005812720678342624
488,X31,X23,-1,0.0
489,X31,X24,4,0.0006556920676013345
490,X31,X25,-1,0.0
491,X31,X26,6,3.934201856054583e-06
492,X31,X27,5,0.0039490354728251645
493,X31,X28,5,6.106551317352853e-06
494,X31,X29,3,0.00021082592514823102
495,X31,X30,3,0.0
496,X32,X0,7,0.0
497,X32,X1,7,0.0
498,X32,X2,-1,0.0
499,X32,X3,4,0.0
500,X32,X4,5,0.0
501,X32,X5,8,0.0
502,X32,X6,-1,0.0
503,X32,X7,-1,0.0
504,X32,X8,5,2.3793267153805853e-08
505,X32,X9,6,0.0
506,X32,X10,7,0.0
507,X32,X11,-1,0.0
508,X32,X12,6,0.0
509,X32,X13,5,0.0
510,X32,X14,5,1.319236030572676e-08
511,X32,X15,9,0.0
512,X32,X16,4,4.0742204712245105e-08
513,X32,X17,10,0.0
514,X32,X18,-1,0.0
515,X32,X19,6,0.0
516,X32,X20,-1,0.0
517,X32,X21,3,4.905396624266072e-07
518,X32,X22,6,0.0
519,X32,X23,-1,0.0
520,X32,X24,6,0.0
521,X32,X25,-1,0.0
522,X32,X26,8,0.0
523,X32,X27,7,0.0
524,X32,X28,7,0.0
525,X32,X29,3,0.0
526,X32,X30,5,0.0
527,X32,X31,4,7.307688716711187e-08
528,X33,X0,3,0.00017589960699078552
529,X33,X1,6,0.0
530,X33,X2,-1,0.0
531,X33,X3,5,5.949124238180869e-05
532,X33,X4,1,0.011025733383012076
533,X33,X5,6,0.0
534,X33,X6,-1,0.0
535,X33,X7,-1,0.0
536,X33,X8,4,0.0019993221261479927
537,X33,X9,3,0.013819582374076867
538,X33,X10,3,0.00012103764714387934
539,X33,X11,-1,0.0
540,X33,X12,4,0.0
541,X33,X13,2,0.051864102080160984
542,X33,X14,4,0.000620296845189789
543,X33,X15,5,3.1956279332754542e-09
544,X33,X16,3,0.07017347492571789
545,X33,X17,6,1.3679615894771546e-11
546,X33,X18,-1,0.0
547,X33,X19,3,2.783931035315782e-05
548,X33,X20,-1,0.0
549,X33,X21,2,0.022085131055749975
550,X33,X22,4,0.00020627660959104824
551,X33,X23,-1,0.0
552,X33,X24,4,0.0002309529104986231
553,X33,X25,-1,0.0
554,X33,X26,7,1.234777852602393e-06
555,X33,X27,6,0.0013198468619777162
556,X33,X28,6,1.91670251384362e-06
557,X33,X29,4,6.335045178920825e-05
558,X33,X30,4,0.0
559,X33,X31,1,0.16711943777561672
560,X33,X32,5,2.1888363173063215e-08
561,X34,X0,5,2.388096964486968e-09
562,X34,X1,8,0.0
563,X34,X2,-1,0.0
564,X34,X3,7,0.0
565,X34,X4,4,6.856141679404201e-09
566,X34,X5,3,0.0002726819922256982
567,X34,X6,-1,0.0
568,X34,X7,-1,0.0
569,X34,X8,6,8.862467080290614e-12
570,X34,X9,4,2.4115416418692967e-09
571,X34,X10,4,3.4644383145329905e-09
572,X34,X11,-1,0.0
573,X34,X12,3,0.0
574,X34,X13,5,0.0
575,X34,X14,6,3.093500051468952e-14
576,X34,X15,4,3.0797315616449707e-09
577,X34,X16,4,9.516749943571788e-14
578,X34,X17,5,1.3197388454194723e-11
579,X34,X18,-1,0.0
580,X34,X19,4,0.0
581,X34,X20,-1,0.0
582,X34,X21,4,1.1570798441461899e-12
583,X34,X22,6,0.0
584,X34,X23,-1,0.0
585,X34,X24,5,0.0
586,X34,X25,-1,0.0
587,X34,X26,7,0.0
588,X34,X27,6,2.3455502672188e-10
589,X34,X28,6,0.0
590,X34,X29,6,0.0
591,X34,X30,6,0.0
592,X34,X31,4,1.717046002129146e-13
593,X34,X32,7,0.0
594,X34,X33,5,1.707743747600754e-10
595,X35,X0,6,0.0
596,X35,X1,7,0.0
597,X35,X2,-1,0.0
598,X35,X3,7,0.0
599,X35,X4,4,0.0
600,X35,X5,7,0.0
601,X35,X6,-1,0.0
602,X35,X7,-1,0.0
603,X35,X8,5,0.000613749728021896
604,X35,X9,5,0.0
605,X35,X10,6,0.0
606,X35,X11,-1,0.0
607,X35,X12,5,0.0
608,X35,X13,6,0.0
609,X35,X14,6,3.9828219329728965e-05
610,X35,X15,8,0.0
611,X35,X16,5,0.00013981327259575383
612,X35,X17,9,0.0
613,X35,X18,-1,0.0
614,X35,X19,6,0.0
615,X35,X20,-1,0.0
616,X35,X21,4,0.0013548024398779028
617,X35,X22,3,0.057224305667743676
618,X35,X23,-1,0.0
619,X35,X24,1,0.0684972259222142
620,X35,X25,-1,0.0
621,X35,X26,5,0.0
622,X35,X27,5,0.0
623,X35,X28,4,0.0
624,X35,X29,6,0.0
625,X35,X30,5,0.0
626,X35,X31,5,0.0002171495925642039
627,X35,X32,7,0.0
628,X35,X33,5,6.711327930346343e-05
629,X35,X34,6,0.0
630,X36,X0,-1,0.0
631,X36,X1,-1,0.0
632,X36,X2,-1,0.0
633,X36,X3,-1,0.0
634,X36,X4,-1,0.0
635,X36,X5,-1,0.0
636,X36,X6,-1,0.0
637,X36,X7,-1,0.0
638,X36,X8,-1,0.0
639,X36,X9,-1,0.0
640,X36,X10,-1,0.0
641,X36,X11,-1,0.0
642,X36,X12,-1,0.0
643,X36,X13,-1,0.0
644,X36,X14,-1,0.0
645,X36,X15,-1,0.0
646,X36,X16,-1,0.0
647,X36,X17,-1,0.0
648,X36,X18,-1,0.0
649,X36,X19,-1,0.0
650,X36,X20,-1,0.0
651,X36,X21,-1,0.0
652,X36,X22,-1,0.0
653,X36,X23,-1,0.0
654,X36,X24,-1,0.0
655,X36,X25,-1,0.0
656,X36,X26,-1,0.0
657,X36,X27,-1,0.0
658,X36,X28,-1,0.0
659,X36,X29,-1,0.0
660,X36,X30,-1,0.0
661,X36,X31,-1,0.0
662,X36,X32,-1,0.0
663,X36,X33,-1,0.0
664,X36,X34,-1,0.0
665,X36,X35,-1,0.0
666,X37,X0,6,0.0
667,X37,X1,7,0.0
668,X37,X2,-1,0.0
669,X37,X3,7,0.0
670,X37,X4,4,0.0
671,X37,X5,5,0.0
672,X37,X6,-1,0.0
673,X37,X7,-1,0.0
674,X37,X8,5,0.001112729075325127
675,X37,X9,5,0.0
676,X37,X10,6,0.0
677,X37,X11,-1,0.0
678,X37,X12,4,0.0
679,X37,X13,6,0.0
680,X37,X14,6,7.074125060980247e-05
681,X37,X15,6,0.0
682,X37,X16,5,0.0002481604745151124
683,X37,X17,7,0.0
684,X37,X18,-1,0.0
685,X37,X19,6,0.0
686,X37,X20,-1,0.0
687,X37,X21,4,0.0024086791513765913
688,X37,X22,3,0.10619995627295942
689,X37,X23,-1,0.0
690,X37,X24,1,0.12813285970551647
691,X37,X25,-1,0.0
692,X37,X26,5,0.0
693,X37,X27,5,0.0
694,X37,X28,4,0.0
695,X37,X29,6,0.0
696,X37,X30,5,0.0
697,X37,X31,5,0.00038574324360298763
698,X37,X32,7,0.0
699,X37,X33,5,0.00011922548676120094
700,X37,X34,4,0.0
701,X37,X35,2,0.0
702,X37,X36,-1,0.0
703,X38,X0,7,0.0
704,X38,X1,1,0.6807881242147835
705,X38,X2,-1,0.0
706,X38,X3,6,0.0
707,X38,X4,5,0.0
708,X38,X5,8,0.0
709,X38,X6,-1,0.0
710,X38,X7,-1,0.0
711,X38,X8,1,0.0240073798113788
712,X38,X9,6,0.0
713,X38,X10,7,0.0
714,X38,X11,-1,0.0
715,X38,X12,6,0.0
716,X38,X13,5,0.0
717,X38,X14,4,0.0
718,X38,X15,9,0.0
719,X38,X16,4,0.0
720,X38,X17,10,0.0
721,X38,X18,-1,0.0
722,X38,X19,6,0.0
723,X38,X20,-1,0.0
724,X38,X21,3,0.0
725,X38,X22,5,0.0
726,X38,X23,-1,0.0
727,X38,X24,5,0.0
728,X38,X25,-1,0.0
729,X38,X26,8,0.0
730,X38,X27,5,0.0
731,X38,X28,7,0.0
732,X38,X29,5,0.0
733,X38,X30,3,0.0
734,X38,X31,4,0.0
735,X38,X32,6,0.0
736,X38,X33,5,0.0
737,X38,X34,7,0.0
738,X38,X35,6,0.0
739,X38,X36,-1,0.0
740,X38,X37,6,0.0
741,X39,X0,5,0.0
742,X39,X1,8,0.0
743,X39,X2,-1,0.0
744,X39,X3,7,0.0
745,X39,X4,4,0.0
746,X39,X5,1,0.06316937642841886
747,X39,X6,-1,0.0
748,X39,X7,-1,0.0
749,X39,X8,6,0.0
750,X39,X9,4,0.0
751,X39,X10,4,0.0
752,X39,X11,-1,0.0
753,X39,X12,3,0.0
754,X39,X13,5,0.0
755,X39,X14,6,0.0
756,X39,X15,4,0.0
757,X39,X16,4,0.0
758,X39,X17,5,0.0
759,X39,X18,-1,0.0
760,X39,X19,4,0.0
761,X39,X20,-1,0.0
762,X39,X21,4,0.0
763,X39,X22,6,0.0
764,X39,X23,-1,0.0
765,X39,X24,5,0.0
766,X39,X25,-1,0.0
767,X39,X26,7,0.0
768,X39,X27,6,0.0
769,X39,X28,6,0.0
770,X39,X29,6,0.0
771,X39,X30,6,0.0
772,X39,X31,4,0.0
773,X39,X32,7,0.0
774,X39,X33,5,0.0
775,X39,X34,2,0.0029404515342730505
776,X39,X35,6,0.0
777,X39,X36,-1,0.0
778,X39,X37,4,0.0
779,X39,X38,7,0.0
780,X40,X0,3,0.000103040343739157
781,X40,X1,8,0.0
782,X40,X2,-1,0.0
783,X40,X3,7,0.0
784,X40,X4,2,0.00020660483634561897
785,X40,X5,3,0.0
786,X40,X6,-1,0.0
787,X40,X7,-1,0.0
788,X40,X8,6,4.978782398151636e-07
789,X40,X9,2,0.0001419460711914445
790,X40,X10,2,0.00014227174895947592
791,X40,X11,-1,0.0
792,X40,X12,3,0.0
793,X40,X13,3,0.0
794,X40,X14,5,1.726460309650231e-09
795,X40,X15,2,7.278396478080268e-05
796,X40,X16,4,5.283175067953464e-09
797,X40,X17,3,7.362620690912115e-07
798,X40,X18,-1,0.0
799,X40,X19,2,0.0
800,X40,X20,-1,0.0
801,X40,X21,4,6.462067170511968e-08
802,X40,X22,5,0.0
803,X40,X23,-1,0.0
804,X40,X24,5,0.0
805,X40,X25,-1,0.0
806,X40,X26,7,0.0
807,X40,X27,6,1.2949477355805831e-05
808,X40,X28,6,0.0
809,X40,X29,6,0.0
810,X40,X30,6,0.0
811,X40,X31,4,9.568639018909308e-09
812,X40,X32,7,0.0
813,X40,X33,3,9.337818951252958e-06
814,X40,X34,2,8.042583555435387e-06
815,X40,X35,6,0.0
816,X40,X36,-1,0.0
817,X40,X37,4,0.0
818,X40,X38,7,0.0
819,X40,X39,2,0.0
820,X41,X0,4,1.4576792022849192e-06
821,X41,X1,9,0.0
822,X41,X2,-1,0.0
823,X41,X3,8,0.0
824,X41,X4,3,4.155355658433548e-06
825,X41,X5,4,0.0
826,X41,X6,-1,0.0
827,X41,X7,-1,0.0
828,X41,X8,7,5.425372408921365e-09
829,X41,X9,3,1.476503820253838e-06
830,X41,X10,3,2.112710951592434e-06
831,X41,X11,-1,0.0
832,X41,X12,4,0.0
833,X41,X13,4,0.0
834,X41,X14,6,1.898121328663392e-11
835,X41,X15,1,0.009974252867994738
836,X41,X16,5,5.830167988734641e-11
837,X41,X17,2,6.695591225774076e-05
838,X41,X18,-1,0.0
839,X41,X19,3,0.0
840,X41,X20,-1,0.0
841,X41,X21,5,7.083499515936101e-10
842,X41,X22,6,0.0
843,X41,X23,-1,0.0
844,X41,X24,6,0.0
845,X41,X25,-1,0.0
846,X41,X26,8,0.0
847,X41,X27,7,1.4356351835818546e-07
848,X41,X28,7,0.0
849,X41,X29,7,0.0
850,X41,X30,7,0.0
851,X41,X31,5,1.0515940242364032e-10
852,X41,X32,8,0.0
853,X41,X33,4,1.0451696856903859e-07
854,X41,X34,3,9.859614469451343e-08
855,X41,X35,7,0.0
856,X41,X36,-1,0.0
857,X41,X37,5,0.0
858,X41,X38,8,0.0
859,X41,X39,3,0.0
860,X41,X40,1,0.003524299585870116
861,X42,X0,4,5.716066577102783e-08
862,X42,X1,4,0.0
863,X42,X2,-1,0.0
864,X42,X3,4,5.807516943633637e-05
865,X42,X4,2,3.886093669647569e-06
866,X42,X5,6,0.0
867,X42,X6,-1,0.0
868,X42,X7,-1,0.0
869,X42,X8,2,0.0012831420258647176
