,var1,var2,distance,mutual_information
69,X12,X3,4,1.019304723029967e-05
70,X12,X4,4,7.192492867247037e-08
71,X12,X5,4,0.0
72,X12,X6,8,1.1212606959168446e-08
73,X12,X7,7,2.813563114306108e-15
74,X12,X8,5,7.591837739817711e-11
75,X12,X9,-1,0.0
76,X12,X10,7,3.129022911144705e-07
77,X12,X11,6,2.9370144407351906e-09
78,X13,X0,11,2.316591268844557e-14
79,X13,X1,4,0.0001405521637052984
80,X13,X2,4,0.0
81,X13,X3,6,2.456672298692419e-05
82,X13,X4,9,0.0
83,X13,X5,11,0.0
84,X13,X6,4,2.9067196528589218e-05
85,X13,X7,7,0.0
86,X13,X8,9,0.0
87,X13,X9,-1,0.0
88,X13,X10,3,0.000823023923966295
89,X13,X11,6,0.0
90,X13,X12,10,5.108902845151328e-10
91,X14,X0,6,2.9715898357001044e-12
92,X14,X1,11,0.0
93,X14,X2,11,0.0
94,X14,X3,5,0.0
95,X14,X4,2,1.3052927052307065e-06
96,X14,X5,6,0.0
97,X14,X6,9,0.0
98,X14,X7,8,0.0
99,X14,X8,8,0.0
100,X14,X9,-1,0.0
101,X14,X10,8,0.0
102,X14,X11,7,0.0
103,X14,X12,6,2.262390078432901e-13
104,X14,X13,11,0.0
105,X15,X0,7,0.0
106,X15,X1,12,0.0
107,X15,X2,11,0.0
108,X15,X3,7,0.0
109,X15,X4,6,0.0
110,X15,X5,4,0.0
111,X15,X6,9,0.0
112,X15,X7,6,0.0
113,X15,X8,9,0.0
114,X15,X9,-1,0.0
115,X15,X10,8,0.0
116,X15,X11,9,0.0
117,X15,X12,6,0.0
118,X15,X13,11,0.0
119,X15,X14,8,0.0
120,X16,X0,7,6.628916121287004e-10
121,X16,X1,8,0.0
122,X16,X2,10,0.0
123,X16,X3,4,3.312682914071916e-07
124,X16,X4,6,0.0
125,X16,X5,6,0.0
126,X16,X6,8,0.0
127,X16,X7,7,0.0
128,X16,X8,1,0.04634821730409464
129,X16,X9,-1,0.0
130,X16,X10,7,0.0
131,X16,X11,4,3.1661542315667736e-05
132,X16,X12,5,1.528206023706461e-05
133,X16,X13,10,0.0
134,X16,X14,8,0.0
135,X16,X15,8,0.0
136,X17,X0,4,1.0557643097629107e-15
137,X17,X1,6,0.0
138,X17,X2,9,0.0
139,X17,X3,3,1.0192556834473943e-06
140,X17,X4,6,0.0
141,X17,X5,5,0.0
142,X17,X6,7,0.0
143,X17,X7,5,0.0
144,X17,X8,2,0.025585500556745952
145,X17,X9,-1,0.0
146,X17,X10,6,0.0
147,X17,X11,2,0.003595421168952565
148,X17,X12,5,2.1087166757330387e-11
149,X17,X13,8,0.0
150,X17,X14,8,0.0
151,X17,X15,7,0.0
152,X17,X16,3,0.0023504865946959302
153,X18,X0,6,2.904905616951396e-07
154,X18,X1,9,0.0
155,X18,X2,9,0.0
156,X18,X3,3,0.0
157,X18,X4,4,0.0
158,X18,X5,6,0.0
159,X18,X6,7,0.0
160,X18,X7,6,0.0
161,X18,X8,3,0.0
162,X18,X9,-1,0.0
163,X18,X10,6,0.0
164,X18,X11,5,0.0
165,X18,X12,3,0.005812004546070336
166,X18,X13,9,0.0
167,X18,X14,6,0.0
168,X18,X15,8,0.0
169,X18,X16,2,0.00120223003785337
170,X18,X17,5,0.0
171,X19,X0,6,2.614090245887373e-12
172,X19,X1,5,0.0
173,X19,X2,7,0.0
174,X19,X3,1,0.0023172238034622457
175,X19,X4,4,0.0
176,X19,X5,6,0.0
177,X19,X6,5,0.0
178,X19,X7,4,0.0
179,X19,X8,2,0.0005235178476927877
180,X19,X9,-1,0.0
181,X19,X10,4,0.0
182,X19,X11,1,0.03459419600148114
183,X19,X12,5,5.728475516326066e-08
184,X19,X13,7,0.0
185,X19,X14,6,0.0
186,X19,X15,8,0.0
187,X19,X16,3,4.508899563962412e-05
188,X19,X17,2,0.0001860768241398478
189,X19,X18,4,0.0
190,X20,X0,10,5.103364805680706e-15
191,X20,X1,2,0.009417229919358764
192,X20,X2,5,1.3312789586392604e-05
193,X20,X3,6,5.468597880562396e-06
194,X20,X4,9,0.0
195,X20,X5,11,0.0
196,X20,X6,5,6.548700458540311e-06
197,X20,X7,8,0.0
198,X20,X8,7,0.0
199,X20,X9,-1,0.0
200,X20,X10,4,0.00017710960167789886
201,X20,X11,4,0.0
202,X20,X12,10,1.1212387295908137e-10
203,X20,X13,4,7.708896732869534e-06
204,X20,X14,11,0.0
205,X20,X15,12,0.0
206,X20,X16,8,0.0
207,X20,X17,6,0.0
208,X20,X18,9,0.0
209,X20,X19,5,0.0
210,X21,X0,5,8.760976047468181e-07
211,X21,X1,8,4.881939127601839e-08
212,X21,X2,8,2.1495924590291926e-08
213,X21,X3,2,0.00025711984950663484
214,X21,X4,3,1.8157932863904704e-06
215,X21,X5,5,0.0
216,X21,X6,6,2.83026898419131e-07
217,X21,X7,5,7.194106275579753e-14
218,X21,X8,4,1.9164396889782468e-09
219,X21,X9,-1,0.0
220,X21,X10,5,7.899226797111378e-06
221,X21,X11,4,7.414075604379657e-08
222,X21,X12,2,0.017258478851542015
223,X21,X13,8,1.289665244110389e-08
224,X21,X14,5,5.7115659908728485e-12
225,X21,X15,7,0.0
226,X21,X16,3,0.0003859170978819373
227,X21,X17,5,5.323161046028011e-10
228,X21,X18,1,0.15553638934095884
229,X21,X19,3,1.4458306349849584e-06
230,X21,X20,8,2.7370550964493596e-09
231,X22,X0,-1,0.0
232,X22,X1,-1,0.0
233,X22,X2,-1,0.0
234,X22,X3,-1,0.0
235,X22,X4,-1,0.0
236,X22,X5,-1,0.0
237,X22,X6,-1,0.0
238,X22,X7,-1,0.0
239,X22,X8,-1,0.0
240,X22,X9,-1,0.0
241,X22,X10,-1,0.0
242,X22,X11,-1,0.0
243,X22,X12,-1,0.0
244,X22,X13,-1,0.0
245,X22,X14,-1,0.0
246,X22,X15,-1,0.0
247,X22,X16,-1,0.0
248,X22,X17,-1,0.0
249,X22,X18,-1,0.0
250,X22,X19,-1,0.0
251,X22,X20,-1,0.0
252,X22,X21,-1,0.0
253,X23,X0,4,3.009843768417018e-05
254,X23,X1,8,1.6696893077558403e-09
255,X23,X2,10,7.351670079994155e-10
256,X23,X3,4,8.806961233541531e-06
257,X23,X4,4,6.209091714186763e-08
258,X23,X5,6,0.0
259,X23,X6,8,9.680520464791276e-09
260,X23,X7,7,2.250967215562868e-15
261,X23,X8,3,8.884834040584093e-08
262,X23,X9,-1,0.0
263,X23,X10,7,2.701251737676142e-07
264,X23,X11,4,2.535583953969573e-09
265,X23,X12,2,0.14259509885128896
266,X23,X13,10,4.4106303151260416e-10
267,X23,X14,6,1.9547023933462148e-13
268,X23,X15,8,0.0
269,X23,X16,4,1.2647480918566868e-05
270,X23,X17,3,1.8204952914996602e-11
271,X23,X18,3,0.005030458178594382
272,X23,X19,3,4.9460857703028776e-08
273,X23,X20,8,9.360850913848956e-11
274,X23,X21,2,0.014909164540800303
275,X23,X22,-1,0.0
276,X24,X0,-1,0.0
277,X24,X1,-1,0.0
278,X24,X2,-1,0.0
279,X24,X3,-1,0.0
280,X24,X4,-1,0.0
281,X24,X5,-1,0.0
282,X24,X6,-1,0.0
283,X24,X7,-1,0.0
284,X24,X8,-1,0.0
285,X24,X9,-1,0.0
286,X24,X10,-1,0.0
287,X24,X11,-1,0.0
288,X24,X12,-1,0.0
289,X24,X13,-1,0.0
290,X24,X14,-1,0.0
291,X24,X15,-1,0.0
292,X24,X16,-1,0.0
293,X24,X17,-1,0.0
294,X24,X18,-1,0.0
295,X24,X19,-1,0.0
296,X24,X20,-1,0.0
297,X24,X21,-1,0.0
298,X24,X22,-1,0.0
299,X24,X23,-1,0.0
300,X25,X0,10,9.79036056224932e-13
301,X25,X1,2,0.03948119581131251
302,X25,X2,3,0.0024520298318976216
303,X25,X3,5,0.0010087799000154819
304,X25,X4,8,0.0
305,X25,X5,10,0.0
306,X25,X6,3,0.0011728616149482589
307,X25,X7,6,0.0
308,X25,X8,7,0.0
309,X25,X9,-1,0.0
310,X25,X10,2,0.03730232835910113
311,X25,X11,4,0.0
312,X25,X12,9,2.1495744111325058e-08
313,X25,X13,3,0.001518196568508226
314,X25,X14,10,0.0
315,X25,X15,10,0.0
316,X25,X16,8,0.0
317,X25,X17,6,0.0
318,X25,X18,8,0.0
319,X25,X19,5,0.0
320,X25,X20,2,0.002530380756425218
321,X25,X21,7,5.426164275406807e-07
322,X25,X22,-1,0.0
323,X25,X23,8,1.8558011862776285e-08
324,X25,X24,-1,0.0
325,X26,X0,7,6.7351687770185416e-15
326,X26,X1,5,0.0
327,X26,X2,8,0.0
328,X26,X3,3,7.2005186329906785e-06
329,X26,X4,6,0.0
330,X26,X5,8,0.0
331,X26,X6,7,0.0
332,X26,X7,6,0.0
333,X26,X8,4,1.3251694330215866e-06
334,X26,X9,-1,0.0
335,X26,X10,6,0.0
336,X26,X11,1,0.0258675960189692
337,X26,X12,7,1.4853056950882176e-10
338,X26,X13,7,0.0
339,X26,X14,8,0.0
340,X26,X15,10,0.0
341,X26,X16,5,1.1983051405928854e-07
342,X26,X17,3,0.0
343,X26,X18,6,0.0
344,X26,X19,2,0.0014386917063845582
345,X26,X20,5,0.0
346,X26,X21,5,3.7494502596063675e-09
347,X26,X22,-1,0.0
348,X26,X23,5,1.282290238946106e-10
349,X26,X24,-1,0.0
350,X26,X25,5,0.0
351,X27,X0,3,1.0207639261245561e-05
352,X27,X1,8,0.0
353,X27,X2,8,0.0
354,X27,X3,2,0.0
355,X27,X4,1,0.03660655807149779
356,X27,X5,3,0.0
357,X27,X6,6,0.0
358,X27,X7,5,0.0
359,X27,X8,5,0.0
360,X27,X9,-1,0.0
361,X27,X10,5,0.0
362,X27,X11,4,0.0
363,X27,X12,3,7.071786186867141e-07
364,X27,X13,8,0.0
365,X27,X14,3,1.2813396787797513e-07
366,X27,X15,5,0.0
367,X27,X16,5,0.0
368,X27,X17,5,0.0
369,X27,X18,3,0.0
370,X27,X19,3,0.0
371,X27,X20,8,0.0
372,X27,X21,2,1.7872413985142277e-05
373,X27,X22,-1,0.0
374,X27,X23,3,6.101447374141613e-07
375,X27,X24,-1,0.0
376,X27,X25,7,0.0
377,X27,X26,5,0.0
378,X28,X0,6,6.637537327620245e-11
379,X28,X1,6,0.0006655340187973627
380,X28,X2,5,0.0002924777726784739
381,X28,X3,1,0.09458719112381292
382,X28,X4,4,0.0
383,X28,X5,6,0.0
384,X28,X6,3,0.003942021473231852
385,X28,X7,2,9.797407617590263e-10
386,X28,X8,4,0.0
387,X28,X9,-1,0.0
388,X28,X10,2,0.11268787037529925
389,X28,X11,3,0.0
390,X28,X12,5,1.4578572717565492e-06
391,X28,X13,5,0.00017528975541157565
392,X28,X14,6,0.0
393,X28,X15,6,0.0
394,X28,X16,5,0.0
395,X28,X17,4,0.0
396,X28,X18,4,0.0
397,X28,X19,2,0.0
398,X28,X20,6,3.722078944911624e-05
399,X28,X21,3,3.680225686035531e-05
400,X28,X22,-1,0.0
401,X28,X23,5,1.2585911342884854e-06
402,X28,X24,-1,0.0
403,X28,X25,4,0.00741875245545201
404,X28,X26,4,0.0
405,X28,X27,3,0.0
406,X29,X0,6,6.544206353093336e-16
407,X29,X1,7,0.0
408,X29,X2,6,0.0
409,X29,X3,2,6.551093168046387e-07
410,X29,X4,5,0.0
411,X29,X5,5,0.0
412,X29,X6,4,0.0
413,X29,X7,1,7.69498306551125e-05
414,X29,X8,5,0.0
415,X29,X9,-1,0.0
416,X29,X10,3,0.0
417,X29,X11,4,0.0
418,X29,X12,6,1.4918949074548948e-11
419,X29,X13,6,0.0
420,X29,X14,7,0.0
421,X29,X15,5,0.0
422,X29,X16,6,0.0
423,X29,X17,5,0.0
424,X29,X18,5,0.0
425,X29,X19,3,0.0
426,X29,X20,7,0.0
427,X29,X21,4,3.7657751961117514e-10
428,X29,X22,-1,0.0
429,X29,X23,6,1.2880401116409054e-11
430,X29,X24,-1,0.0
431,X29,X25,5,0.0
432,X29,X26,5,0.0
433,X29,X27,4,0.0
434,X29,X28,1,5.282498593375853e-06
435,X30,X0,5,2.5506703269107923e-17
436,X30,X1,8,0.0
437,X30,X2,7,0.0
438,X30,X3,3,5.56254661456039e-12
439,X30,X4,6,0.0
440,X30,X5,4,0.0
441,X30,X6,5,0.0
442,X30,X7,2,7.373130560142747e-10
443,X30,X8,6,0.0
444,X30,X9,-1,0.0
445,X30,X10,4,0.0
446,X30,X11,5,0.0
447,X30,X12,6,1.7131800718427948e-16
448,X30,X13,7,0.0
449,X30,X14,8,0.0
450,X30,X15,4,0.0
451,X30,X16,6,0.0
452,X30,X17,5,0.0
453,X30,X18,6,0.0
454,X30,X19,4,0.0
455,X30,X20,8,0.0
456,X30,X21,5,2.9565389753519896e-15
457,X30,X22,-1,0.0
458,X30,X23,7,7.026974535714682e-17
459,X30,X24,-1,0.0
460,X30,X25,6,0.0
461,X30,X26,6,0.0
462,X30,X27,5,0.0
463,X30,X28,2,3.949252962016418e-11
464,X30,X29,1,3.72883027614777e-06
465,X31,X0,7,5.596977941982736e-10
466,X31,X1,10,0.0
467,X31,X2,11,0.0
468,X31,X3,5,0.0
469,X31,X4,6,0.0
470,X31,X5,6,0.0
471,X31,X6,9,0.0
472,X31,X7,8,0.0
473,X31,X8,3,0.0
474,X31,X9,-1,0.0
475,X31,X10,8,0.0
476,X31,X11,6,0.0
477,X31,X12,5,1.2433922111317161e-05
478,X31,X13,11,0.0
479,X31,X14,8,0.0
480,X31,X15,8,0.0
481,X31,X16,2,0.005423584775486948
482,X31,X17,5,0.0
483,X31,X18,2,0.0009849368386379564
484,X31,X19,5,0.0
485,X31,X20,10,0.0
486,X31,X21,3,0.00031427533454065487
487,X31,X22,-1,0.0
488,X31,X23,5,1.0727752639296136e-05
489,X31,X24,-1,0.0
490,X31,X25,10,0.0
491,X31,X26,7,0.0
492,X31,X27,5,0.0
493,X31,X28,6,0.0
494,X31,X29,7,0.0
495,X31,X30,6,0.0
496,X32,X0,7,5.274097565831197e-16
497,X32,X1,5,0.0
498,X32,X2,8,0.0
499,X32,X3,3,5.841869061461928e-07
500,X32,X4,6,0.0
501,X32,X5,8,0.0
502,X32,X6,7,0.0
503,X32,X7,6,0.0
504,X32,X8,4,1.0804527026611209e-07
505,X32,X9,-1,0.0
506,X32,X10,6,0.0
507,X32,X11,1,0.0020620616678469744
508,X32,X12,7,1.2100027959345759e-11
509,X32,X13,7,0.0
510,X32,X14,8,0.0
511,X32,X15,10,0.0
512,X32,X16,5,9.762546781557063e-09
513,X32,X17,3,0.0
514,X32,X18,6,0.0
515,X32,X19,2,0.00010365875792895545
516,X32,X20,5,0.0
517,X32,X21,5,3.054487092046847e-10
518,X32,X22,-1,0.0
519,X32,X23,5,1.0446257595677527e-11
520,X32,X24,-1,0.0
521,X32,X25,5,0.0
522,X32,X26,2,0.0
523,X32,X27,5,0.0
524,X32,X28,4,0.0
525,X32,X29,5,0.0
526,X32,X30,6,0.0
527,X32,X31,7,0.0
528,X33,X0,11,0.0
529,X33,X1,3,0.003522292968954628
530,X33,X2,6,0.0
531,X33,X3,7,0.0
532,X33,X4,10,0.0
533,X33,X5,12,0.0
534,X33,X6,6,0.0
535,X33,X7,9,0.0
536,X33,X8,8,0.0
537,X33,X9,-1,0.0
538,X33,X10,5,0.0
539,X33,X11,5,0.0
540,X33,X12,11,0.0
541,X33,X13,5,0.0
542,X33,X14,12,0.0
543,X33,X15,13,0.0
544,X33,X16,9,0.0
545,X33,X17,7,0.0
546,X33,X18,10,0.0
547,X33,X19,6,0.0
548,X33,X20,3,0.00020659206127604437
549,X33,X21,9,0.0
550,X33,X22,-1,0.0
551,X33,X23,9,0.0
552,X33,X24,-1,0.0
553,X33,X25,3,0.0
554,X33,X26,6,0.0
555,X33,X27,9,0.0
556,X33,X28,7,0.0
557,X33,X29,8,0.0
558,X33,X30,9,0.0
559,X33,X31,11,0.0
560,X33,X32,6,0.0
561,X34,X0,4,0.0
562,X34,X1,7,0.0
563,X34,X2,10,0.0
564,X34,X3,4,0.0
565,X34,X4,6,0.0
566,X34,X5,5,0.0
567,X34,X6,8,0.0
568,X34,X7,4,0.0
569,X34,X8,3,0.003435927420635025
570,X34,X9,-1,0.0
571,X34,X10,7,0.0
572,X34,X11,3,0.0
573,X34,X12,6,0.0
574,X34,X13,9,0.0
575,X34,X14,8,0.0
576,X34,X15,7,0.0
577,X34,X16,4,0.0003182105394846906
578,X34,X17,1,0.06793366613668624
579,X34,X18,6,0.0
580,X34,X19,3,0.0
581,X34,X20,7,0.0
582,X34,X21,6,0.0
583,X34,X22,-1,0.0
584,X34,X23,4,0.0
585,X34,X24,-1,0.0
586,X34,X25,7,0.0
587,X34,X26,4,0.0
588,X34,X27,5,0.0
589,X34,X28,5,0.0
590,X34,X29,5,0.0
591,X34,X30,5,0.0
592,X34,X31,6,0.0
593,X34,X32,4,0.0
594,X34,X33,8,0.0
595,X35,X0,4,-8.005166959799321e-17
596,X35,X1,9,0.0
597,X35,X2,8,0.0
598,X35,X3,4,2.3160705560813864e-12
599,X35,X4,5,0.0
600,X35,X5,3,0.0
601,X35,X6,6,0.0
602,X35,X7,3,3.0701388078694373e-10
603,X35,X8,6,0.0
604,X35,X9,-1,0.0
605,X35,X10,5,0.0
606,X35,X11,6,0.0
607,X35,X12,5,1.7159467242260371e-16
608,X35,X13,8,0.0
609,X35,X14,7,0.0
610,X35,X15,3,0.0
611,X35,X16,5,0.0
612,X35,X17,4,0.0
613,X35,X18,5,0.0
614,X35,X19,5,0.0
615,X35,X20,9,0.0
616,X35,X21,6,1.2677002783252116e-15
617,X35,X22,-1,0.0
618,X35,X23,6,-1.1865704065343477e-16
619,X35,X24,-1,0.0
620,X35,X25,7,0.0
621,X35,X26,7,0.0
622,X35,X27,4,0.0
623,X35,X28,3,1.644433668790792e-11
624,X35,X29,2,1.667245422802704e-06
625,X35,X30,1,0.2677282235074034
626,X35,X31,5,0.0
627,X35,X32,7,0.0
628,X35,X33,10,0.0
629,X35,X34,4,0.0
630,X36,X0,-1,0.0
631,X36,X1,-1,0.0
632,X36,X2,-1,0.0
633,X36,X3,-1,0.0
634,X36,X4,-1,0.0
635,X36,X5,-1,0.0
636,X36,X6,-1,0.0
637,X36,X7,-1,0.0
638,X36,X8,-1,0.0
639,X36,X9,-1,0.0
640,X36,X10,-1,0.0
641,X36,X11,-1,0.0
642,X36,X12,-1,0.0
643,X36,X13,-1,0.0
644,X36,X14,-1,0.0
645,X36,X15,-1,0.0
646,X36,X16,-1,0.0
647,X36,X17,-1,0.0
648,X36,X18,-1,0.0
649,X36,X19,-1,0.0
650,X36,X20,-1,0.0
651,X36,X21,-1,0.0
652,X36,X22,-1,0.0
653,X36,X23,-1,0.0
654,X36,X24,-1,0.0
655,X36,X25,-1,0.0
656,X36,X26,-1,0.0
657,X36,X27,-1,0.0
658,X36,X28,-1,0.0
659,X36,X29,-1,0.0
660,X36,X30,-1,0.0
661,X36,X31,-1,0.0
662,X36,X32,-1,0.0
663,X36,X33,-1,0.0
664,X36,X34,-1,0.0
665,X36,X35,-1,0.0
666,X37,X0,4,1.75525157381158e-08
667,X37,X1,7,6.77019264613333e-06
668,X37,X2,7,2.9752320514021867e-06
669,X37,X3,1,0.04902994971820258
670,X37,X4,2,0.0002490234118675211
671,X37,X5,4,0.0
672,X37,X6,5,3.941829196522375e-05
673,X37,X7,4,9.967187252882946e-12
674,X37,X8,4,2.6508969586238945e-07
675,X37,X9,-1,0.0
676,X37,X10,4,0.0010865471669712634
677,X37,X11,3,1.0248807872840267e-05
678,X37,X12,3,0.00014558861769597324
679,X37,X13,7,1.7834116950778156e-06
680,X37,X14,4,7.878098321676932e-10
681,X37,X15,6,0.0
682,X37,X16,4,2.3958899690847894e-08
683,X37,X17,4,7.358080418122255e-08
684,X37,X18,2,0.0
685,X37,X19,2,0.00020386377409092123
686,X37,X20,7,3.7896123092958506e-07
687,X37,X21,1,0.003686561996137771
688,X37,X22,-1,0.0
689,X37,X23,3,0.00012557212833480221
690,X37,X24,-1,0.0
691,X37,X25,6,7.520246445742338e-05
692,X37,X26,4,5.181583908004999e-07
693,X37,X27,1,0.0023258042771676186
694,X37,X28,2,0.005095422768252648
695,X37,X29,3,5.251892295847067e-08
696,X37,X30,4,4.016579260643033e-13
697,X37,X31,4,0.0
698,X37,X32,4,4.222524916373295e-08
699,X37,X33,8,0.0
700,X37,X34,5,0.0
701,X37,X35,5,1.6728437574479675e-13
702,X37,X36,-1,0.0
703,X38,X0,6,8.675602769742997e-17
704,X38,X1,8,0.0
705,X38,X2,11,0.0
706,X38,X3,5,2.604766048469251e-09
707,X38,X4,8,0.0
708,X38,X5,7,0.0
709,X38,X6,9,0.0
710,X38,X7,7,0.0
711,X38,X8,4,6.552781709252896e-05
712,X38,X9,-1,0.0
713,X38,X10,8,0.0
714,X38,X11,4,9.177590531312839e-06
715,X38,X12,7,5.3929836605510655e-14
716,X38,X13,10,0.0
717,X38,X14,10,0.0
718,X38,X15,9,0.0
719,X38,X16,5,5.9888035499274005e-06
720,X38,X17,2,0.0012555895864347095
721,X38,X18,7,0.0
722,X38,X19,4,4.714562556237456e-07
723,X38,X20,8,0.0
724,X38,X21,7,1.360821960914377e-12
725,X38,X22,-1,0.0
726,X38,X23,5,4.6462899053562646e-14
727,X38,X24,-1,0.0
728,X38,X25,8,0.0
729,X38,X26,5,0.0
730,X38,X27,7,0.0
731,X38,X28,6,0.0
732,X38,X29,7,0.0
733,X38,X30,7,0.0
734,X38,X31,7,0.0
735,X38,X32,5,0.0
736,X38,X33,9,0.0
737,X38,X34,3,0.0001716405811084355
738,X38,X35,6,0.0
739,X38,X36,-1,0.0
740,X38,X37,6,1.8810100789979706e-10
741,X39,X0,-1,0.0
742,X39,X1,-1,0.0
743,X39,X2,-1,0.0
744,X39,X3,-1,0.0
745,X39,X4,-1,0.0
746,X39,X5,-1,0.0
747,X39,X6,-1,0.0
748,X39,X7,-1,0.0
749,X39,X8,-1,0.0
750,X39,X9,-1,0.0
751,X39,X10,-1,0.0
752,X39,X11,-1,0.0
753,X39,X12,-1,0.0
754,X39,X13,-1,0.0
755,X39,X14,-1,0.0
756,X39,X15,-1,0.0
757,X39,X16,-1,0.0
758,X39,X17,-1,0.0
759,X39,X18,-1,0.0
760,X39,X19,-1,0.0
761,X39,X20,-1,0.0
762,X39,X21,-1,0.0
763,X39,X22,-1,0.0
764,X39,X23,-1,0.0
765,X39,X24,-1,0.0
766,X39,X25,-1,0.0
767,X39,X26,-1,0.0
768,X39,X27,-1,0.0
769,X39,X28,-1,0.0
770,X39,X29,-1,0.0
771,X39,X30,-1,0.0
772,X39,X31,-1,0.0
773,X39,X32,-1,0.0
774,X39,X33,-1,0.0
775,X39,X34,-1,0.0
776,X39,X35,-1,0.0
777,X39,X36,-1,0.0
778,X39,X37,-1,0.0
779,X39,X38,-1,0.0
780,X40,X0,-1,0.0
781,X40,X1,-1,0.0
782,X40,X2,-1,0.0
783,X40,X3,-1,0.0
784,X40,X4,-1,0.0
785,X40,X5,-1,0.0
786,X40,X6,-1,0.0
787,X40,X7,-1,0.0
788,X40,X8,-1,0.0
789,X40,X9,-1,0.0
790,X40,X10,-1,0.0
791,X40,X11,-1,0.0
792,X40,X12,-1,0.0
793,X40,X13,-1,0.0
794,X40,X14,-1,0.0
795,X40,X15,-1,0.0
796,X40,X16,-1,0.0
797,X40,X17,-1,0.0
798,X40,X18,-1,0.0
799,X40,X19,-1,0.0
800,X40,X20,-1,0.0
801,X40,X21,-1,0.0
802,X40,X22,-1,0.0
803,X40,X23,-1,0.0
804,X40,X24,-1,0.0
805,X40,X25,-1,0.0
806,X40,X26,-1,0.0
807,X40,X27,-1,0.0
808,X40,X28,-1,0.0
809,X40,X29,-1,0.0
810,X40,X30,-1,0.0
811,X40,X31,-1,0.0
812,X40,X32,-1,0.0
813,X40,X33,-1,0.0
814,X40,X34,-1,0.0
815,X40,X35,-1,0.0
816,X40,X36,-1,0.0
817,X40,X37,-1,0.0
818,X40,X38,-1,0.0
819,X40,X39,-1,0.0
820,X41,X0,3,0.0001276988977056715
821,X41,X1,11,0.0
822,X41,X2,11,0.0
823,X41,X3,6,0.0
824,X41,X4,5,0.0
825,X41,X5,6,0.0
826,X41,X6,9,0.0
827,X41,X7,6,0.0
828,X41,X8,7,0.0
829,X41,X9,-1,0.0
830,X41,X10,8,0.0
831,X41,X11,7,0.0
832,X41,X12,7,0.0
833,X41,X13,11,0.0
834,X41,X14,7,0.0
835,X41,X15,6,0.0
836,X41,X16,8,0.0
837,X41,X17,5,0.0
838,X41,X18,7,0.0
839,X41,X19,7,0.0
840,X41,X20,11,0.0
841,X41,X21,6,0.0
842,X41,X22,-1,0.0
843,X41,X23,5,0.0
844,X41,X24,-1,0.0
845,X41,X25,10,0.0
846,X41,X26,8,0.0
847,X41,X27,4,0.0
848,X41,X28,6,0.0
849,X41,X29,5,0.0
850,X41,X30,4,0.0
851,X41,X31,8,0.0
852,X41,X32,8,0.0
853,X41,X33,12,0.0
854,X41,X34,5,0.0
855,X41,X35,3,0.0
856,X41,X36,-1,0.0
857,X41,X37,5,0.0
858,X41,X38,7,0.0
859,X41,X39,-1,0.0
860,X41,X40,-1,0.0
861,X42,X0,5,7.719602895717547e-10
862,X42,X1,10,0.0
863,X42,X2,11,0.0
864,X42,X3,5,0.0
865,X42,X4,6,0.0
866,X42,X5,4,0.0
