,var1,var2,distance,mutual_information
143,X17,X7,7,0.0
144,X17,X8,-1,0.0
145,X17,X9,4,0.0
146,X17,X10,5,0.0
147,X17,X11,4,0.0
148,X17,X12,5,0.0
149,X17,X13,5,0.0
150,X17,X14,-1,0.0
151,X17,X15,6,0.0
152,X17,X16,-1,0.0
153,X18,X0,-1,0.0
154,X18,X1,-1,0.0
155,X18,X2,-1,0.0
156,X18,X3,-1,0.0
157,X18,X4,-1,0.0
158,X18,X5,-1,0.0
159,X18,X6,-1,0.0
160,X18,X7,-1,0.0
161,X18,X8,-1,0.0
162,X18,X9,-1,0.0
163,X18,X10,-1,0.0
164,X18,X11,-1,0.0
165,X18,X12,-1,0.0
166,X18,X13,-1,0.0
167,X18,X14,-1,0.0
168,X18,X15,-1,0.0
169,X18,X16,-1,0.0
170,X18,X17,-1,0.0
171,X19,X0,4,0.0
172,X19,X1,8,0.0
173,X19,X2,7,0.0
174,X19,X3,3,0.0
175,X19,X4,8,0.0
176,X19,X5,6,0.0
177,X19,X6,7,0.0
178,X19,X7,5,0.0
179,X19,X8,-1,0.0
180,X19,X9,5,0.0
181,X19,X10,6,0.0
182,X19,X11,5,0.0
183,X19,X12,2,0.0015082374644198326
184,X19,X13,6,0.0
185,X19,X14,-1,0.0
186,X19,X15,7,0.0
187,X19,X16,-1,0.0
188,X19,X17,3,0.0
189,X19,X18,-1,0.0
190,X20,X0,3,2.2633940943460394e-06
191,X20,X1,5,0.0
192,X20,X2,7,1.2745118185335339e-08
193,X20,X3,8,0.0
194,X20,X4,8,2.075366700456266e-13
195,X20,X5,4,8.513756675048822e-06
196,X20,X6,6,0.0
197,X20,X7,2,0.005289119104286319
198,X20,X8,-1,0.0
199,X20,X9,2,1.77473554524918e-06
200,X20,X10,2,0.0003831075345496538
201,X20,X11,5,3.6349714588180377e-07
202,X20,X12,5,1.6082926487679691e-12
203,X20,X13,6,5.534939775033446e-10
204,X20,X14,-1,0.0
205,X20,X15,6,2.286689366929695e-08
206,X20,X16,-1,0.0
207,X20,X17,6,0.0
208,X20,X18,-1,0.0
209,X20,X19,7,0.0
210,X21,X0,5,0.0
211,X21,X1,7,0.0
212,X21,X2,7,0.0
213,X21,X3,2,0.0
214,X21,X4,7,0.0
215,X21,X5,7,0.0
216,X21,X6,8,0.0
217,X21,X7,4,0.0
218,X21,X8,-1,0.0
219,X21,X9,6,0.0
220,X21,X10,6,0.0
221,X21,X11,4,0.0
222,X21,X12,1,0.1634569471453479
223,X21,X13,5,0.0
224,X21,X14,-1,0.0
225,X21,X15,6,0.0
226,X21,X16,-1,0.0
227,X21,X17,4,0.0
228,X21,X18,-1,0.0
229,X21,X19,1,0.0017858751335049679
230,X21,X20,6,0.0
231,X22,X0,5,1.7208555847291536e-08
232,X22,X1,7,0.0
233,X22,X2,7,1.2712794485354891e-13
234,X22,X3,4,0.0
235,X22,X4,7,1.7273877085491357e-14
236,X22,X5,7,1.0278238262758697e-14
237,X22,X6,8,1.2598199151169572e-11
238,X22,X7,2,0.0
239,X22,X8,-1,0.0
240,X22,X9,6,4.099489875702302e-10
241,X22,X10,4,9.933761388737799e-11
242,X22,X11,4,1.6067103148778304e-09
243,X22,X12,1,0.03857625586084561
244,X22,X13,5,2.668533723766025e-10
245,X22,X14,-1,0.0
246,X22,X15,6,5.386114558678589e-11
247,X22,X16,-1,0.0
248,X22,X17,6,0.0
249,X22,X18,-1,0.0
250,X22,X19,3,5.422133917011617e-05
251,X22,X20,4,9.867217166891627e-14
252,X22,X21,2,0.035306981165089124
253,X23,X0,4,2.0909027235717316e-08
254,X23,X1,6,0.0
255,X23,X2,6,1.4292878120921739e-05
256,X23,X3,9,0.0
257,X23,X4,8,2.2575837071727088e-10
258,X23,X5,3,0.011153144610226595
259,X23,X6,7,0.0
260,X23,X7,3,2.4187055727144854e-05
261,X23,X8,-1,0.0
262,X23,X9,3,8.719442176850767e-09
263,X23,X10,2,0.013382875651751034
264,X23,X11,5,1.1170863934928063e-07
265,X23,X12,6,6.383632321179198e-15
266,X23,X13,5,8.121025777358478e-07
267,X23,X14,-1,0.0
268,X23,X15,7,2.6153460889024758e-05
269,X23,X16,-1,0.0
270,X23,X17,7,0.0
271,X23,X18,-1,0.0
272,X23,X19,8,0.0
273,X23,X20,1,0.002643103513956701
274,X23,X21,7,0.0
275,X23,X22,5,1.7314612576206327e-16
276,X24,X0,5,0.0
277,X24,X1,6,0.0
278,X24,X2,4,0.00035166959961793233
279,X24,X3,8,0.0
280,X24,X4,7,5.656557748540026e-09
281,X24,X5,3,2.8528012595457767e-05
282,X24,X6,6,0.0
283,X24,X7,7,0.0
284,X24,X8,-1,0.0
285,X24,X9,6,0.0
286,X24,X10,5,6.070604715759239e-07
287,X24,X11,2,0.040279432395797496
288,X24,X12,5,3.4188152355641007e-09
289,X24,X13,1,0.4376499648277822
290,X24,X14,-1,0.0
291,X24,X15,5,0.0006602627376917124
292,X24,X16,-1,0.0
293,X24,X17,6,0.0
294,X24,X18,-1,0.0
295,X24,X19,7,0.0
296,X24,X20,7,4.855103658877313e-10
297,X24,X21,6,0.0
298,X24,X22,6,2.0915447707222436e-10
299,X24,X23,6,6.357464614679107e-07
300,X25,X0,3,0.004975283835532394
301,X25,X1,4,0.0
302,X25,X2,4,3.552343384153646e-05
303,X25,X3,8,0.0
304,X25,X4,5,5.806750229593402e-10
305,X25,X5,2,0.02406328037015204
306,X25,X6,4,0.0
307,X25,X7,3,0.0
308,X25,X8,-1,0.0
309,X25,X9,3,0.00011851382046082016
310,X25,X10,1,0.25103133562229746
311,X25,X11,2,0.0009408198326693274
312,X25,X12,5,3.5788877689208614e-09
313,X25,X13,3,1.6828778423731488e-06
314,X25,X14,-1,0.0
315,X25,X15,5,6.418960169523365e-05
316,X25,X16,-1,0.0
317,X25,X17,4,0.0
318,X25,X18,-1,0.0
319,X25,X19,5,0.0
320,X25,X20,3,0.00017676881134035894
321,X25,X21,6,0.0
322,X25,X22,5,2.1898042457552e-10
323,X25,X23,3,0.029396403463031878
324,X25,X24,4,1.3168349409372563e-06
325,X26,X0,2,0.006685276675240281
326,X26,X1,6,0.0
327,X26,X2,7,5.474727570294264e-09
328,X26,X3,9,0.0
329,X26,X4,8,3.550756877761415e-14
330,X26,X5,6,4.386313555828229e-10
331,X26,X6,7,0.0
332,X26,X7,7,0.0
333,X26,X8,-1,0.0
334,X26,X9,3,0.0
335,X26,X10,6,2.941026679573319e-05
336,X26,X11,5,2.780395824466056e-05
337,X26,X12,6,3.7313557950776266e-09
338,X26,X13,6,0.0
339,X26,X14,-1,0.0
340,X26,X15,7,9.191066860618767e-10
341,X26,X16,-1,0.0
342,X26,X17,5,0.0
343,X26,X18,-1,0.0
344,X26,X19,6,0.0
345,X26,X20,5,2.3570907956133014e-08
346,X26,X21,7,0.0
347,X26,X22,7,2.2831332689385466e-10
348,X26,X23,6,1.8520236280106218e-10
349,X26,X24,7,0.0
350,X26,X25,5,6.596579496904705e-05
351,X27,X0,6,1.266764355824251e-08
352,X27,X1,4,0.008058515673439865
353,X27,X2,4,0.0034747899942174313
354,X27,X3,9,0.0
355,X27,X4,5,3.5365150887538776e-07
356,X27,X5,5,0.00021813028858131463
357,X27,X6,8,4.996103547910783e-11
358,X27,X7,8,0.0
359,X27,X8,-1,0.0
360,X27,X9,5,3.017719986615739e-10
361,X27,X10,7,5.318066907012949e-06
362,X27,X11,5,1.7700479627998284e-05
363,X27,X12,6,1.6307909802185044e-10
364,X27,X13,5,0.0001554437668498214
365,X27,X14,-1,0.0
366,X27,X15,3,0.039987133072885976
367,X27,X16,-1,0.0
368,X27,X17,7,0.0
369,X27,X18,-1,0.0
370,X27,X19,8,0.0
371,X27,X20,7,4.2509128996175215e-09
372,X27,X21,7,0.0
373,X27,X22,7,9.977678035561442e-12
374,X27,X23,8,4.8611152133136e-06
375,X27,X24,6,0.00012156410516678045
376,X27,X25,6,1.1910106953246348e-05
377,X27,X26,8,1.6869209265179977e-10
378,X28,X0,-1,0.0
379,X28,X1,-1,0.0
380,X28,X2,-1,0.0
381,X28,X3,-1,0.0
382,X28,X4,-1,0.0
383,X28,X5,-1,0.0
384,X28,X6,-1,0.0
385,X28,X7,-1,0.0
386,X28,X8,-1,0.0
387,X28,X9,-1,0.0
388,X28,X10,-1,0.0
389,X28,X11,-1,0.0
390,X28,X12,-1,0.0
391,X28,X13,-1,0.0
392,X28,X14,-1,0.0
393,X28,X15,-1,0.0
394,X28,X16,-1,0.0
395,X28,X17,-1,0.0
396,X28,X18,-1,0.0
397,X28,X19,-1,0.0
398,X28,X20,-1,0.0
399,X28,X21,-1,0.0
400,X28,X22,-1,0.0
401,X28,X23,-1,0.0
402,X28,X24,-1,0.0
403,X28,X25,-1,0.0
404,X28,X26,-1,0.0
405,X28,X27,-1,0.0
406,X29,X0,3,0.00012153096600050605
407,X29,X1,6,0.0
408,X29,X2,4,4.590810410670627e-09
409,X29,X3,8,0.0
410,X29,X4,3,3.0885348672839556e-09
411,X29,X5,3,3.678054078904374e-10
412,X29,X6,2,0.23495957675524975
413,X29,X7,5,0.0
414,X29,X8,-1,0.0
415,X29,X9,4,2.895766559702804e-06
416,X29,X10,3,2.4685599773550254e-05
417,X29,X11,2,2.337681713492979e-05
418,X29,X12,5,1.0127272630509253e-09
419,X29,X13,3,0.0
420,X29,X14,-1,0.0
421,X29,X15,3,3.0567516124932784e-09
422,X29,X16,-1,0.0
423,X29,X17,4,0.0
424,X29,X18,-1,0.0
425,X29,X19,5,0.0
426,X29,X20,5,2.0535858904693346e-08
427,X29,X21,6,0.0
428,X29,X22,6,6.196293930753726e-11
429,X29,X23,5,1.599512760307829e-10
430,X29,X24,4,0.0
431,X29,X25,2,5.534673566062222e-05
432,X29,X26,5,1.6178880054733345e-06
433,X29,X27,6,5.670069921953391e-10
434,X29,X28,-1,0.0
435,X30,X0,5,0.0
436,X30,X1,6,0.0
437,X30,X2,4,8.105875483076759e-07
438,X30,X3,8,0.0
439,X30,X4,6,1.3011169650890677e-11
440,X30,X5,3,6.563699723768942e-08
441,X30,X6,6,0.0
442,X30,X7,7,0.0
443,X30,X8,-1,0.0
444,X30,X9,6,0.0
445,X30,X10,5,1.3968023429068285e-09
446,X30,X11,2,7.604892695924016e-05
447,X30,X12,5,7.86577141152237e-12
448,X30,X13,1,0.000830666960751063
449,X30,X14,-1,0.0
450,X30,X15,5,1.515859313284417e-06
451,X30,X16,-1,0.0
452,X30,X17,6,0.0
453,X30,X18,-1,0.0
454,X30,X19,7,0.0
455,X30,X20,7,1.1171294597699213e-12
456,X30,X21,6,0.0
457,X30,X22,6,4.811774977106799e-13
458,X30,X23,6,1.4627232077465753e-09
459,X30,X24,2,0.0006610855275402368
460,X30,X25,4,3.129994157008337e-09
461,X30,X26,7,0.0
462,X30,X27,6,2.798566659047772e-07
463,X30,X28,-1,0.0
464,X30,X29,4,0.0
465,X31,X0,4,3.465315329185365e-07
466,X31,X1,5,0.0
467,X31,X2,5,1.3092047594415093e-11
468,X31,X3,7,0.0
469,X31,X4,2,1.0686926271520272e-06
470,X31,X5,4,1.0489875206571808e-12
471,X31,X6,3,0.0005778762912031533
472,X31,X7,6,0.0
473,X31,X8,-1,0.0
474,X31,X9,5,8.25513039406605e-09
475,X31,X10,4,7.051796314870812e-08
476,X31,X11,3,6.697529137033784e-08
477,X31,X12,4,1.7864564392743157e-07
478,X31,X13,4,0.0
479,X31,X14,-1,0.0
480,X31,X15,2,2.2778947029772519e-07
481,X31,X16,-1,0.0
482,X31,X17,5,0.0
483,X31,X18,-1,0.0
484,X31,X19,6,0.0
485,X31,X20,6,5.85704602009041e-11
486,X31,X21,5,0.0
487,X31,X22,5,1.0927482503079685e-08
488,X31,X23,6,4.559839623176573e-13
489,X31,X24,5,0.0
490,X31,X25,3,1.5799600745292422e-07
491,X31,X26,6,4.614696572033405e-09
492,X31,X27,5,4.225205558150912e-08
493,X31,X28,-1,0.0
494,X31,X29,1,0.0014299027681428794
495,X31,X30,5,0.0
496,X32,X0,4,2.944615761348761e-06
497,X32,X1,3,0.0
498,X32,X2,1,0.08047664707425142
499,X32,X3,8,0.0
500,X32,X4,4,1.1053593199813588e-06
501,X32,X5,2,0.00461178151467594
502,X32,X6,5,0.0
503,X32,X7,6,0.0
504,X32,X8,-1,0.0
505,X32,X9,4,7.014853409853159e-08
506,X32,X10,4,0.00011363124360609482
507,X32,X11,3,0.0003577652348374129
508,X32,X12,5,1.4982697199626272e-11
509,X32,X13,2,0.003254144626139984
510,X32,X14,-1,0.0
511,X32,X15,2,0.1501926783231977
512,X32,X16,-1,0.0
513,X32,X17,5,0.0
514,X32,X18,-1,0.0
515,X32,X19,6,0.0
516,X32,X20,6,9.118047904643105e-08
517,X32,X21,6,0.0
518,X32,X22,6,9.16675556249812e-13
519,X32,X23,5,0.0001026551416203436
520,X32,X24,3,0.0025472445490698978
521,X32,X25,3,0.0002547032136636382
522,X32,X26,6,3.9212031854832957e-08
523,X32,X27,3,0.024150931075967455
524,X32,X28,-1,0.0
525,X32,X29,3,3.288056537018881e-08
526,X32,X30,3,5.857648097129276e-06
527,X32,X31,4,9.376676820832479e-11
528,X33,X0,5,6.637049215000277e-08
529,X33,X1,4,0.014691924115674458
530,X33,X2,4,0.006407172602460027
531,X33,X3,8,0.0
532,X33,X4,1,1.3032958914389062e-05
533,X33,X5,5,0.0003586834324066073
534,X33,X6,4,4.3667708413549014e-05
535,X33,X7,7,0.0
536,X33,X8,-1,0.0
537,X33,X9,5,1.581076999231722e-09
538,X33,X10,5,9.202355663686691e-06
539,X33,X11,4,2.9384208067966965e-05
540,X33,X12,5,1.0168412781228335e-08
541,X33,X13,5,0.0002573296268018584
542,X33,X14,-1,0.0
543,X33,X15,1,0.1390771462181965
544,X33,X16,-1,0.0
545,X33,X17,6,0.0
546,X33,X18,-1,0.0
547,X33,X19,7,0.0
548,X33,X20,7,7.3441989498377e-09
549,X33,X21,6,0.0
550,X33,X22,6,6.21922709647749e-10
551,X33,X23,7,7.989935011001696e-06
552,X33,X24,6,0.00020095314880344073
553,X33,X25,4,2.059003061944103e-05
554,X33,X26,7,8.838504670310261e-10
555,X33,X27,4,0.012058575659845895
556,X33,X28,-1,0.0
557,X33,X29,2,0.00010909303428107732
558,X33,X30,5,4.615861990364567e-07
559,X33,X31,1,0.038074182700942885
560,X33,X32,3,0.0421644141161049
561,X34,X0,6,0.0
562,X34,X1,5,0.0
563,X34,X2,1,0.0025150217553828935
564,X34,X3,10,0.0
565,X34,X4,6,0.0
566,X34,X5,4,0.0
567,X34,X6,7,0.0
568,X34,X7,8,0.0
569,X34,X8,-1,0.0
570,X34,X9,6,0.0
571,X34,X10,6,0.0
572,X34,X11,5,0.0
573,X34,X12,7,0.0
574,X34,X13,4,0.0
575,X34,X14,-1,0.0
576,X34,X15,4,0.0
577,X34,X16,-1,0.0
578,X34,X17,7,0.0
579,X34,X18,-1,0.0
580,X34,X19,8,0.0
581,X34,X20,8,0.0
582,X34,X21,8,0.0
583,X34,X22,8,0.0
584,X34,X23,7,0.0
585,X34,X24,5,0.0
586,X34,X25,5,0.0
587,X34,X26,8,0.0
588,X34,X27,5,0.0
589,X34,X28,-1,0.0
590,X34,X29,5,0.0
591,X34,X30,5,0.0
592,X34,X31,6,0.0
593,X34,X32,2,0.0
594,X34,X33,5,0.0
595,X35,X0,1,0.03209205353980579
596,X35,X1,5,0.0
597,X35,X2,6,2.5779158343063404e-08
598,X35,X3,8,0.0
599,X35,X4,7,1.6856754795919655e-13
600,X35,X5,5,2.0656238225984512e-09
601,X35,X6,6,0.0
602,X35,X7,6,0.0
603,X35,X8,-1,0.0
604,X35,X9,2,0.0
605,X35,X10,5,0.00013779229533958685
606,X35,X11,4,0.00012916864568687618
607,X35,X12,5,1.7458955036637265e-08
608,X35,X13,5,0.0
609,X35,X14,-1,0.0
610,X35,X15,6,4.379688460697326e-09
611,X35,X16,-1,0.0
612,X35,X17,4,0.0
613,X35,X18,-1,0.0
614,X35,X19,5,0.0
615,X35,X20,4,1.1095671923296084e-07
616,X35,X21,6,0.0
617,X35,X22,6,1.0684532040651615e-09
618,X35,X23,5,8.720430502025641e-10
619,X35,X24,6,0.0
620,X35,X25,4,0.00030971693192078254
621,X35,X26,3,0.0
622,X35,X27,7,8.12393129327125e-10
623,X35,X28,-1,0.0
624,X35,X29,4,7.6161286886826515e-06
625,X35,X30,6,0.0
626,X35,X31,5,2.1732018566170412e-08
627,X35,X32,5,1.8465566362809685e-07
628,X35,X33,6,5.937945663673312e-09
629,X35,X34,7,0.0
630,X36,X0,6,0.0
631,X36,X1,7,0.0
632,X36,X2,7,0.0
633,X36,X3,9,0.0
634,X36,X4,4,9.786155594383993e-07
635,X36,X5,6,0.0
636,X36,X6,5,0.0
637,X36,X7,8,0.0
638,X36,X8,-1,0.0
639,X36,X9,7,0.0
640,X36,X10,6,0.0
641,X36,X11,5,0.0
642,X36,X12,6,1.6290075689003887e-07
643,X36,X13,6,0.0
644,X36,X14,-1,0.0
645,X36,X15,4,2.1200694089569755e-07
646,X36,X16,-1,0.0
647,X36,X17,7,0.0
648,X36,X18,-1,0.0
649,X36,X19,8,0.0
650,X36,X20,8,0.0
651,X36,X21,7,0.0
652,X36,X22,7,9.965104098586539e-09
653,X36,X23,8,0.0
654,X36,X24,7,0.0
655,X36,X25,5,0.0
656,X36,X26,8,0.0
657,X36,X27,7,3.932508969981994e-08
658,X36,X28,-1,0.0
659,X36,X29,3,0.0
660,X36,X30,7,0.0
661,X36,X31,2,0.5894319920939526
662,X36,X32,6,0.0
663,X36,X33,3,0.03508393223996507
664,X36,X34,8,0.0
665,X36,X35,7,0.0
666,X37,X0,-1,0.0
667,X37,X1,-1,0.0
668,X37,X2,-1,0.0
669,X37,X3,-1,0.0
670,X37,X4,-1,0.0
671,X37,X5,-1,0.0
672,X37,X6,-1,0.0
673,X37,X7,-1,0.0
674,X37,X8,-1,0.0
675,X37,X9,-1,0.0
676,X37,X10,-1,0.0
677,X37,X11,-1,0.0
678,X37,X12,-1,0.0
679,X37,X13,-1,0.0
680,X37,X14,-1,0.0
681,X37,X15,-1,0.0
682,X37,X16,-1,0.0
683,X37,X17,-1,0.0
684,X37,X18,-1,0.0
685,X37,X19,-1,0.0
686,X37,X20,-1,0.0
687,X37,X21,-1,0.0
688,X37,X22,-1,0.0
689,X37,X23,-1,0.0
690,X37,X24,-1,0.0
691,X37,X25,-1,0.0
692,X37,X26,-1,0.0
693,X37,X27,-1,0.0
694,X37,X28,-1,0.0
695,X37,X29,-1,0.0
696,X37,X30,-1,0.0
697,X37,X31,-1,0.0
698,X37,X32,-1,0.0
699,X37,X33,-1,0.0
700,X37,X34,-1,0.0
701,X37,X35,-1,0.0
702,X37,X36,-1,0.0
703,X38,X0,-1,0.0
704,X38,X1,-1,0.0
705,X38,X2,-1,0.0
706,X38,X3,-1,0.0
707,X38,X4,-1,0.0
708,X38,X5,-1,0.0
709,X38,X6,-1,0.0
710,X38,X7,-1,0.0
711,X38,X8,-1,0.0
712,X38,X9,-1,0.0
713,X38,X10,-1,0.0
714,X38,X11,-1,0.0
715,X38,X12,-1,0.0
716,X38,X13,-1,0.0
717,X38,X14,-1,0.0
718,X38,X15,-1,0.0
719,X38,X16,-1,0.0
720,X38,X17,-1,0.0
721,X38,X18,-1,0.0
722,X38,X19,-1,0.0
723,X38,X20,-1,0.0
724,X38,X21,-1,0.0
725,X38,X22,-1,0.0
726,X38,X23,-1,0.0
727,X38,X24,-1,0.0
728,X38,X25,-1,0.0
729,X38,X26,-1,0.0
730,X38,X27,-1,0.0
731,X38,X28,-1,0.0
732,X38,X29,-1,0.0
733,X38,X30,-1,0.0
734,X38,X31,-1,0.0
735,X38,X32,-1,0.0
736,X38,X33,-1,0.0
737,X38,X34,-1,0.0
738,X38,X35,-1,0.0
739,X38,X36,-1,0.0
740,X38,X37,-1,0.0
741,X39,X0,4,0.0
742,X39,X1,7,0.0
743,X39,X2,5,0.0
744,X39,X3,9,0.0
745,X39,X4,4,2.7899859124283235e-09
746,X39,X5,4,0.0
747,X39,X6,1,0.2710327979374667
748,X39,X7,5,0.0
749,X39,X8,-1,0.0
750,X39,X9,5,0.0
751,X39,X10,4,0.0
752,X39,X11,3,0.0
753,X39,X12,6,4.627166379679553e-10
754,X39,X13,4,0.0
755,X39,X14,-1,0.0
756,X39,X15,4,6.022851747735714e-10
757,X39,X16,-1,0.0
758,X39,X17,5,0.0
759,X39,X18,-1,0.0
760,X39,X19,6,0.0
761,X39,X20,5,0.0
762,X39,X21,7,0.0
763,X39,X22,7,2.831076824934564e-11
764,X39,X23,6,0.0
765,X39,X24,5,0.0
766,X39,X25,3,0.0
767,X39,X26,6,0.0
768,X39,X27,7,1.117214221072904e-10
769,X39,X28,-1,0.0
770,X39,X29,1,0.5651375510978264
771,X39,X30,5,0.0
772,X39,X31,2,0.0013028459667635672
773,X39,X32,4,0.0
774,X39,X33,3,9.85626343643492e-05
775,X39,X34,6,0.0
776,X39,X35,5,0.0
777,X39,X36,4,0.0
778,X39,X37,-1,0.0
779,X39,X38,-1,0.0
780,X40,X0,-1,0.0
781,X40,X1,-1,0.0
782,X40,X2,-1,0.0
783,X40,X3,-1,0.0
784,X40,X4,-1,0.0
785,X40,X5,-1,0.0
786,X40,X6,-1,0.0
787,X40,X7,-1,0.0
788,X40,X8,-1,0.0
789,X40,X9,-1,0.0
790,X40,X10,-1,0.0
791,X40,X11,-1,0.0
792,X40,X12,-1,0.0
793,X40,X13,-1,0.0
794,X40,X14,-1,0.0
795,X40,X15,-1,0.0
796,X40,X16,-1,0.0
797,X40,X17,-1,0.0
798,X40,X18,-1,0.0
799,X40,X19,-1,0.0
800,X40,X20,-1,0.0
801,X40,X21,-1,0.0
802,X40,X22,-1,0.0
803,X40,X23,-1,0.0
804,X40,X24,-1,0.0
805,X40,X25,-1,0.0
806,X40,X26,-1,0.0
807,X40,X27,-1,0.0
808,X40,X28,-1,0.0
809,X40,X29,-1,0.0
810,X40,X30,-1,0.0
811,X40,X31,-1,0.0
812,X40,X32,-1,0.0
813,X40,X33,-1,0.0
814,X40,X34,-1,0.0
815,X40,X35,-1,0.0
816,X40,X36,-1,0.0
817,X40,X37,-1,0.0
818,X40,X38,-1,0.0
819,X40,X39,-1,0.0
820,X41,X0,5,2.0833124907803497e-08
821,X41,X1,3,0.014217911418641472
822,X41,X2,3,0.00617188018669996
823,X41,X3,8,0.0
824,X41,X4,4,5.801253307557761e-07
825,X41,X5,4,0.00036112708226404815
826,X41,X6,7,8.317596905721609e-11
827,X41,X7,7,0.0
828,X41,X8,-1,0.0
829,X41,X9,4,4.962898828630988e-10
830,X41,X10,6,8.831569317281629e-06
831,X41,X11,4,2.9404111140733354e-05
832,X41,X12,5,2.6931769237214173e-10
833,X41,X13,4,0.0002579754751988539
834,X41,X14,-1,0.0
835,X41,X15,2,0.06350296952322869
836,X41,X16,-1,0.0
837,X41,X17,6,0.0
838,X41,X18,-1,0.0
