,var1,var2,distance,mutual_information
176,X19,X5,7,0.0
177,X19,X6,6,1.577878667036881e-14
178,X19,X7,-1,0.0
179,X19,X8,8,0.0
180,X19,X9,12,0.0
181,X19,X10,2,0.031196492189571316
182,X19,X11,7,0.0
183,X19,X12,4,2.777507176635842e-15
184,X19,X13,7,4.146214688043829e-11
185,X19,X14,9,-2.5474669537471864e-17
186,X19,X15,6,0.0
187,X19,X16,6,4.4158293785483875e-09
188,X19,X17,5,1.4413867631311476e-15
189,X19,X18,1,0.05100741435077696
190,X20,X0,3,0.0010218591862532073
191,X20,X1,1,0.1809642609416136
192,X20,X2,-1,0.0
193,X20,X3,3,0.0008473631837308555
194,X20,X4,6,7.049647739724345e-08
195,X20,X5,6,3.155935657670216e-14
196,X20,X6,3,0.016835317384810422
197,X20,X7,-1,0.0
198,X20,X8,5,0.0
199,X20,X9,9,0.0
200,X20,X10,1,0.004572854655730268
201,X20,X11,4,0.0
202,X20,X12,1,0.09914091187897964
203,X20,X13,5,1.5945803731076441e-06
204,X20,X14,6,3.730534602078891e-05
205,X20,X15,5,3.1489972355901305e-14
206,X20,X16,4,0.00024136470976461512
207,X20,X17,2,0.04900200147183073
208,X20,X18,2,0.0031656489494831224
209,X20,X19,3,0.000297683156814256
210,X21,X0,6,0.0007911650974835854
211,X21,X1,7,3.1145081996160405e-06
212,X21,X2,-1,0.0
213,X21,X3,5,6.3379139159916e-17
214,X21,X4,8,4.0919920968813573e-10
215,X21,X5,9,3.1334780997626066e-16
216,X21,X6,7,0.00029576024842146737
217,X21,X7,-1,0.0
218,X21,X8,6,0.001257411499214836
219,X21,X9,6,1.9197116160844438e-05
220,X21,X10,7,-1.1036995412384637e-16
221,X21,X11,5,0.0008646040733371009
222,X21,X12,5,5.399110974199043e-05
223,X21,X13,9,1.0466755408776348e-09
224,X21,X14,4,0.10831394668309861
225,X21,X15,8,2.185167027735498e-16
226,X21,X16,6,2.178669717253285e-14
227,X21,X17,4,2.406055268310155e-06
228,X21,X18,8,7.833299071252134e-19
229,X21,X19,9,-9.220841702308454e-17
230,X21,X20,6,9.862051576391834e-06
231,X22,X0,2,0.04913847642829646
232,X22,X1,6,0.003120473696931747
233,X22,X2,-1,0.0
234,X22,X3,6,8.468882911527792e-17
235,X22,X4,4,1.424962693372426e-06
236,X22,X5,8,5.526602560585389e-13
237,X22,X6,3,0.3537363455027012
238,X22,X7,-1,0.0
239,X22,X8,3,0.0
240,X22,X9,6,0.0
241,X22,X10,6,1.412084270236015e-13
242,X22,X11,3,0.0
243,X22,X12,5,0.05707008723024146
244,X22,X13,7,1.0477636478736741e-06
245,X22,X14,2,0.0019115669677683602
246,X22,X15,7,5.535397399497333e-13
247,X22,X16,5,7.674210505529791e-11
248,X22,X17,6,0.029057526702011297
249,X22,X18,7,9.77903361429451e-14
250,X22,X19,8,9.331807084405068e-15
251,X22,X20,5,0.009923477750844033
252,X22,X21,6,0.0005003603236196918
253,X23,X0,-1,0.0
254,X23,X1,-1,0.0
255,X23,X2,-1,0.0
256,X23,X3,-1,0.0
257,X23,X4,-1,0.0
258,X23,X5,-1,0.0
259,X23,X6,-1,0.0
260,X23,X7,-1,0.0
261,X23,X8,-1,0.0
262,X23,X9,-1,0.0
263,X23,X10,-1,0.0
264,X23,X11,-1,0.0
265,X23,X12,-1,0.0
266,X23,X13,-1,0.0
267,X23,X14,-1,0.0
268,X23,X15,-1,0.0
269,X23,X16,-1,0.0
270,X23,X17,-1,0.0
271,X23,X18,-1,0.0
272,X23,X19,-1,0.0
273,X23,X20,-1,0.0
274,X23,X21,-1,0.0
275,X23,X22,-1,0.0
276,X24,X0,-1,0.0
277,X24,X1,-1,0.0
278,X24,X2,-1,0.0
279,X24,X3,-1,0.0
280,X24,X4,-1,0.0
281,X24,X5,-1,0.0
282,X24,X6,-1,0.0
283,X24,X7,-1,0.0
284,X24,X8,-1,0.0
285,X24,X9,-1,0.0
286,X24,X10,-1,0.0
287,X24,X11,-1,0.0
288,X24,X12,-1,0.0
289,X24,X13,-1,0.0
290,X24,X14,-1,0.0
291,X24,X15,-1,0.0
292,X24,X16,-1,0.0
293,X24,X17,-1,0.0
294,X24,X18,-1,0.0
295,X24,X19,-1,0.0
296,X24,X20,-1,0.0
297,X24,X21,-1,0.0
298,X24,X22,-1,0.0
299,X24,X23,-1,0.0
300,X25,X0,-1,0.0
301,X25,X1,-1,0.0
302,X25,X2,-1,0.0
303,X25,X3,-1,0.0
304,X25,X4,-1,0.0
305,X25,X5,-1,0.0
306,X25,X6,-1,0.0
307,X25,X7,-1,0.0
308,X25,X8,-1,0.0
309,X25,X9,-1,0.0
310,X25,X10,-1,0.0
311,X25,X11,-1,0.0
312,X25,X12,-1,0.0
313,X25,X13,-1,0.0
314,X25,X14,-1,0.0
315,X25,X15,-1,0.0
316,X25,X16,-1,0.0
317,X25,X17,-1,0.0
318,X25,X18,-1,0.0
319,X25,X19,-1,0.0
320,X25,X20,-1,0.0
321,X25,X21,-1,0.0
322,X25,X22,-1,0.0
323,X25,X23,-1,0.0
324,X25,X24,-1,0.0
325,X26,X0,4,0.00020658207757068368
326,X26,X1,6,0.0
327,X26,X2,-1,0.0
328,X26,X3,5,0.0
329,X26,X4,7,0.0
330,X26,X5,7,0.0
331,X26,X6,6,0.0
332,X26,X7,-1,0.0
333,X26,X8,4,0.0
334,X26,X9,6,0.0
335,X26,X10,6,0.0
336,X26,X11,3,0.0
337,X26,X12,6,0.0
338,X26,X13,9,0.0
339,X26,X14,4,0.0
340,X26,X15,6,0.0
341,X26,X16,6,0.0
342,X26,X17,7,0.0
343,X26,X18,7,0.0
344,X26,X19,8,0.0
345,X26,X20,5,0.0
346,X26,X21,4,0.0
347,X26,X22,5,0.0
348,X26,X23,-1,0.0
349,X26,X24,-1,0.0
350,X26,X25,-1,0.0
351,X27,X0,7,2.1724988222993018e-12
352,X27,X1,4,2.05930984435161e-05
353,X27,X2,-1,0.0
354,X27,X3,3,0.043001721850550276
355,X27,X4,5,6.071619164926215e-06
356,X27,X5,7,7.259153246665432e-08
357,X27,X6,4,3.5865876104786696e-11
358,X27,X7,-1,0.0
359,X27,X8,8,0.0
360,X27,X9,11,0.0
361,X27,X10,5,1.8557421229697274e-08
362,X27,X11,8,0.0
363,X27,X12,6,0.00036685515827435296
364,X27,X13,4,0.001824484938359159
365,X27,X14,7,2.2308954490356753e-14
366,X27,X15,6,7.271203108180928e-08
367,X27,X16,2,0.1588436038996369
368,X27,X17,7,0.00019349887589548316
369,X27,X18,6,1.2845549954603656e-08
370,X27,X19,7,1.2172371789821279e-09
371,X27,X20,5,6.657777959735538e-05
372,X27,X21,8,5.994753152273812e-15
373,X27,X22,7,2.1155097236818515e-11
374,X27,X23,-1,0.0
375,X27,X24,-1,0.0
376,X27,X25,-1,0.0
377,X27,X26,8,0.0
378,X28,X0,2,0.041869192000999055
379,X28,X1,5,0.0038343827592421074
380,X28,X2,-1,0.0
381,X28,X3,4,1.0472599308270153e-16
382,X28,X4,4,1.7622098637911547e-06
383,X28,X5,8,6.834688923621376e-13
384,X28,X6,1,0.43473735611379594
385,X28,X7,-1,0.0
386,X28,X8,5,0.0
387,X28,X9,8,0.0
388,X28,X10,5,1.7459761968462617e-13
389,X28,X11,5,0.0
390,X28,X12,3,0.0738349808668392
391,X28,X13,5,1.295750599357361e-06
392,X28,X14,4,0.0015645812509978985
393,X28,X15,7,6.845557652824454e-13
394,X28,X16,5,9.49010651840955e-11
395,X28,X17,4,0.036301086968108874
396,X28,X18,6,1.2090119378754918e-13
397,X28,X19,7,1.14581878418443e-14
398,X28,X20,4,0.012269620282678056
399,X28,X21,8,0.00040634243343303303
400,X28,X22,2,0.5133218323746387
401,X28,X23,-1,0.0
402,X28,X24,-1,0.0
403,X28,X25,-1,0.0
404,X28,X26,6,0.0
405,X28,X27,5,2.6160754165129496e-11
406,X29,X0,2,0.006043410086827277
407,X29,X1,2,0.000769945473057131
408,X29,X2,-1,0.0
409,X29,X3,4,4.076453911986116e-06
410,X29,X4,7,4.361386879597783e-10
411,X29,X5,7,1.7136890422775533e-16
412,X29,X6,4,7.406601482016009e-05
413,X29,X7,-1,0.0
414,X29,X8,4,0.027280573029193442
415,X29,X9,8,9.193355885724128e-09
416,X29,X10,2,2.2030464526089392e-05
417,X29,X11,3,0.030516006914726897
418,X29,X12,2,0.00042473156046303126
419,X29,X13,6,7.760178323597418e-09
420,X29,X14,5,0.0012335170014378663
421,X29,X15,6,2.292098650753698e-16
422,X29,X16,5,1.1582566096896788e-06
423,X29,X17,3,0.00022574005259490444
424,X29,X18,3,1.525314609267421e-05
425,X29,X19,4,1.4316401171275781e-06
426,X29,X20,1,0.0024054671876512536
427,X29,X21,6,0.0006941283617481718
428,X29,X22,4,4.088410990442902e-05
429,X29,X23,-1,0.0
430,X29,X24,-1,0.0
431,X29,X25,-1,0.0
432,X29,X26,4,0.000263925775399354
433,X29,X27,6,3.1909896935065386e-07
434,X29,X28,4,5.2148803600300143e-05
435,X30,X0,8,2.2191522111879425e-12
436,X30,X1,5,3.879002965769111e-13
437,X30,X2,-1,0.0
438,X30,X3,5,0.0
439,X30,X4,5,6.203151071461962e-06
440,X30,X5,5,0.0
441,X30,X6,6,3.6637346308807404e-11
442,X30,X7,-1,0.0
443,X30,X8,8,0.0
444,X30,X9,11,0.0
445,X30,X10,4,0.0
446,X30,X11,7,0.0
447,X30,X12,6,6.7596493369998265e-12
448,X30,X13,7,9.67009104793626e-08
449,X30,X14,7,2.2745717563353503e-14
450,X30,X15,4,0.0
451,X30,X16,4,1.0295372458524752e-05
452,X30,X17,7,3.5623290248700435e-12
453,X30,X18,5,0.0
454,X30,X19,6,0.0
455,X30,X20,5,1.2291740164187144e-12
456,X30,X21,10,6.181188240633366e-15
457,X30,X22,7,2.1610150115665427e-11
458,X30,X23,-1,0.0
459,X30,X24,-1,0.0
460,X30,X25,-1,0.0
461,X30,X26,8,0.0
462,X30,X27,6,2.83913302862981e-06
463,X30,X28,7,2.672357576562182e-11
464,X30,X29,6,5.577722886379821e-15
465,X31,X0,5,2.685319049133092e-14
466,X31,X1,2,0.0007439226666465923
467,X31,X2,-1,0.0
468,X31,X3,2,6.443678950801999e-10
469,X31,X4,4,7.499630292581342e-08
470,X31,X5,4,0.0
471,X31,X6,4,4.430654150762902e-13
472,X31,X7,-1,0.0
473,X31,X8,7,0.0
474,X31,X9,10,0.0
475,X31,X10,1,0.13227763768521705
476,X31,X11,6,0.0
477,X31,X12,3,7.4976563075817e-12
478,X31,X13,4,1.6607392530421035e-09
479,X31,X14,6,2.9529185658702936e-16
480,X31,X15,3,0.0
481,X31,X16,3,1.3439368071649404e-07
482,X31,X17,4,3.951522719846286e-12
483,X31,X18,2,0.08674034832797305
484,X31,X19,3,0.01664843278254569
485,X31,X20,2,0.002456115469876662
486,X31,X21,7,8.60280236492531e-17
487,X31,X22,6,2.6142743588746124e-13
488,X31,X23,-1,0.0
489,X31,X24,-1,0.0
490,X31,X25,-1,0.0
491,X31,X26,7,0.0
492,X31,X27,4,3.702888490533844e-08
493,X31,X28,5,3.233368154454709e-13
494,X31,X29,3,1.041359450273656e-05
495,X31,X30,3,0.0
496,X32,X0,8,5.360566687707193e-09
497,X32,X1,8,8.145466455637175e-10
498,X32,X2,-1,0.0
499,X32,X3,6,3.6026487145326714e-17
500,X32,X4,4,0.015181906393512877
501,X32,X5,8,5.810479026537133e-09
502,X32,X6,5,8.849649711063984e-08
503,X32,X7,-1,0.0
504,X32,X8,7,0.0
505,X32,X9,10,0.0
506,X32,X10,7,1.4853332949190382e-09
507,X32,X11,7,0.0
508,X32,X12,7,1.6328629486905605e-08
509,X32,X13,9,7.47973553116187e-09
510,X32,X14,6,5.4828014315327567e-11
511,X32,X15,7,5.820123846998488e-09
512,X32,X16,5,8.067953206415983e-07
513,X32,X17,8,8.605378780759433e-09
514,X32,X18,8,1.0281574875979453e-09
515,X32,X19,9,9.742212780623351e-11
516,X32,X20,8,2.5824615870501545e-09
517,X32,X21,10,1.451585305051222e-11
518,X32,X22,6,5.219987114435322e-08
519,X32,X23,-1,0.0
520,X32,X24,-1,0.0
521,X32,X25,-1,0.0
522,X32,X26,9,0.0
523,X32,X27,7,2.2243706347349233e-07
524,X32,X28,6,6.455083731455463e-08
525,X32,X29,9,1.1597980193125103e-11
526,X32,X30,7,2.2721293443158513e-07
527,X32,X31,6,2.747764636436029e-09
528,X33,X0,5,1.6362761805101766e-16
529,X33,X1,3,0.0003099297137395228
530,X33,X2,-1,0.0
531,X33,X3,1,0.390200422500918
532,X33,X4,5,8.573405151776757e-17
533,X33,X5,7,0.0
534,X33,X6,2,9.893893689851385e-17
535,X33,X7,-1,0.0
536,X33,X8,6,0.0
537,X33,X9,8,0.0
538,X33,X10,4,0.0
539,X33,X11,5,0.0
540,X33,X12,2,0.005877550759774454
541,X33,X13,5,0.001118953457063851
542,X33,X14,5,-1.1109854683813035e-16
543,X33,X15,6,0.0
544,X33,X16,2,0.11306732705205316
545,X33,X17,3,0.0029674852209395104
546,X33,X18,5,0.0
547,X33,X19,6,0.0
548,X33,X20,3,0.0010075158740606785
549,X33,X21,6,1.7803141529502845e-16
550,X33,X22,5,-3.1085124875849434e-18
551,X33,X23,-1,0.0
552,X33,X24,-1,0.0
553,X33,X25,-1,0.0
554,X33,X26,4,0.0
555,X33,X27,4,0.035176493712793085
556,X33,X28,3,2.9038457493588667e-16
557,X33,X29,4,4.282616580099244e-06
558,X33,X30,6,0.0
559,X33,X31,3,5.419923481120157e-10
560,X33,X32,7,-5.236941762496366e-17
561,X34,X0,7,-2.718565053637606e-17
562,X34,X1,3,5.122146918969377e-05
563,X34,X2,-1,0.0
564,X34,X3,1,0.10730656314524192
565,X34,X4,5,5.56841366176289e-17
566,X34,X5,7,0.0
567,X34,X6,4,1.0233133246754664e-17
568,X34,X7,-1,0.0
569,X34,X8,8,0.0
570,X34,X9,10,0.0
571,X34,X10,4,0.0
572,X34,X11,7,0.0
573,X34,X12,4,0.0009145624237259491
574,X34,X13,5,0.0002617934839897482
575,X34,X14,7,-1.372328153298578e-16
576,X34,X15,6,0.0
577,X34,X16,2,0.027895698150310178
578,X34,X17,4,0.0004807273229232925
579,X34,X18,5,0.0
580,X34,X19,6,0.0
581,X34,X20,4,0.0001657086824799923
582,X34,X21,4,1.7778860326297437e-16
583,X34,X22,7,2.5882059515980944e-17
584,X34,X23,-1,0.0
585,X34,X24,-1,0.0
586,X34,X25,-1,0.0
587,X34,X26,6,0.0
588,X34,X27,4,0.0077144013509120625
589,X34,X28,5,1.9493487252161608e-16
590,X34,X29,5,7.035659939025806e-07
591,X34,X30,6,0.0
592,X34,X31,3,1.2582516535881527e-10
593,X34,X32,7,2.5308195303292505e-17
594,X34,X33,2,0.08629852885873772
595,X35,X0,-1,0.0
596,X35,X1,-1,0.0
597,X35,X2,-1,0.0
598,X35,X3,-1,0.0
599,X35,X4,-1,0.0
600,X35,X5,-1,0.0
601,X35,X6,-1,0.0
602,X35,X7,-1,0.0
603,X35,X8,-1,0.0
604,X35,X9,-1,0.0
605,X35,X10,-1,0.0
606,X35,X11,-1,0.0
607,X35,X12,-1,0.0
608,X35,X13,-1,0.0
609,X35,X14,-1,0.0
610,X35,X15,-1,0.0
611,X35,X16,-1,0.0
612,X35,X17,-1,0.0
613,X35,X18,-1,0.0
614,X35,X19,-1,0.0
615,X35,X20,-1,0.0
616,X35,X21,-1,0.0
617,X35,X22,-1,0.0
618,X35,X23,-1,0.0
619,X35,X24,-1,0.0
620,X35,X25,-1,0.0
621,X35,X26,-1,0.0
622,X35,X27,-1,0.0
623,X35,X28,-1,0.0
624,X35,X29,-1,0.0
625,X35,X30,-1,0.0
626,X35,X31,-1,0.0
627,X35,X32,-1,0.0
628,X35,X33,-1,0.0
629,X35,X34,-1,0.0
630,X36,X0,7,3.5987124872449484e-13
631,X36,X1,4,6.297484612932551e-14
632,X36,X2,-1,0.0
633,X36,X3,4,0.0
634,X36,X4,4,1.0057805564665703e-06
635,X36,X5,4,0.056076733364434875
636,X36,X6,5,5.940161083168167e-12
637,X36,X7,-1,0.0
638,X36,X8,7,0.0
639,X36,X9,10,0.0
640,X36,X10,3,0.0
641,X36,X11,6,0.0
642,X36,X12,5,1.095887956816344e-12
643,X36,X13,4,1.5678496782472562e-08
644,X36,X14,6,3.683083433042528e-15
645,X36,X15,3,0.05617245720023705
646,X36,X16,3,1.6690238687944062e-06
647,X36,X17,6,5.776234374534239e-13
648,X36,X18,4,0.0
649,X36,X19,5,0.0
650,X36,X20,4,1.9935415726733777e-13
651,X36,X21,9,1.1417352674624746e-15
652,X36,X22,6,3.5037763011449728e-12
653,X36,X23,-1,0.0
654,X36,X24,-1,0.0
655,X36,X25,-1,0.0
656,X36,X26,7,0.0
657,X36,X27,5,4.603282151653383e-07
658,X36,X28,6,4.333010198430385e-12
659,X36,X29,5,8.636057374742881e-16
660,X36,X30,3,0.0
661,X36,X31,2,0.0
662,X36,X32,6,3.6838833983913425e-08
663,X36,X33,5,0.0
664,X36,X34,5,0.0
665,X36,X35,-1,0.0
666,X37,X0,1,0.038795580698825376
667,X37,X1,3,1.826238621017686e-08
668,X37,X2,-1,0.0
669,X37,X3,5,3.757834337490119e-17
670,X37,X4,6,5.402196257184092e-10
671,X37,X5,6,3.362965050490847e-16
672,X37,X6,4,1.7246282336202896e-06
673,X37,X7,-1,0.0
674,X37,X8,3,0.17588498265399777
675,X37,X9,7,1.0608540189542692e-08
676,X37,X10,3,-9.865870950462468e-17
677,X37,X11,2,0.19344950714382153
678,X37,X12,3,3.1847080026101274e-07
679,X37,X13,7,6.219284532376627e-12
680,X37,X14,4,0.007416760745432219
681,X37,X15,5,1.2468107683236383e-16
682,X37,X16,6,2.8855720246855306e-14
683,X37,X17,4,1.6779500914363763e-07
684,X37,X18,4,6.591850882786429e-17
685,X37,X19,5,2.0435311977309884e-17
686,X37,X20,2,5.789157609490395e-08
687,X37,X21,5,0.004466989904249879
688,X37,X22,3,2.94368254678644e-06
689,X37,X23,-1,0.0
690,X37,X24,-1,0.0
691,X37,X25,-1,0.0
692,X37,X26,3,0.002438835745772502
693,X37,X27,7,7.960241529184681e-15
694,X37,X28,3,2.374784828945893e-06
695,X37,X29,1,0.055573429885722114
696,X37,X30,7,8.257195408550445e-15
697,X37,X31,4,6.995385097487468e-17
698,X37,X32,8,1.979008164709603e-11
699,X37,X33,5,5.590005613339351e-17
700,X37,X34,6,-2.25098835902538e-16
701,X37,X35,-1,0.0
702,X37,X36,6,1.3090388039726584e-15
703,X38,X0,-1,0.0
704,X38,X1,-1,0.0
705,X38,X2,-1,0.0
706,X38,X3,-1,0.0
707,X38,X4,-1,0.0
708,X38,X5,-1,0.0
709,X38,X6,-1,0.0
710,X38,X7,-1,0.0
711,X38,X8,-1,0.0
712,X38,X9,-1,0.0
713,X38,X10,-1,0.0
714,X38,X11,-1,0.0
715,X38,X12,-1,0.0
716,X38,X13,-1,0.0
717,X38,X14,-1,0.0
718,X38,X15,-1,0.0
719,X38,X16,-1,0.0
720,X38,X17,-1,0.0
721,X38,X18,-1,0.0
722,X38,X19,-1,0.0
723,X38,X20,-1,0.0
724,X38,X21,-1,0.0
725,X38,X22,-1,0.0
726,X38,X23,-1,0.0
727,X38,X24,-1,0.0
728,X38,X25,-1,0.0
729,X38,X26,-1,0.0
730,X38,X27,-1,0.0
731,X38,X28,-1,0.0
732,X38,X29,-1,0.0
733,X38,X30,-1,0.0
734,X38,X31,-1,0.0
735,X38,X32,-1,0.0
736,X38,X33,-1,0.0
737,X38,X34,-1,0.0
738,X38,X35,-1,0.0
739,X38,X36,-1,0.0
740,X38,X37,-1,0.0
741,X39,X0,4,0.0
742,X39,X1,2,0.0003139937852986072
743,X39,X2,-1,0.0
744,X39,X3,4,0.0
745,X39,X4,7,0.0
746,X39,X5,7,0.0
747,X39,X6,4,0.0
748,X39,X7,-1,0.0
749,X39,X8,6,0.0
750,X39,X9,10,0.0
751,X39,X10,2,0.0
752,X39,X11,5,0.0
753,X39,X12,2,0.0
754,X39,X13,6,0.0
755,X39,X14,7,0.0
756,X39,X15,6,0.0
757,X39,X16,5,0.0
758,X39,X17,3,0.0
759,X39,X18,3,0.0
760,X39,X19,4,0.0
761,X39,X20,1,0.0009750901616370038
762,X39,X21,7,0.0
763,X39,X22,6,0.0
764,X39,X23,-1,0.0
765,X39,X24,-1,0.0
766,X39,X25,-1,0.0
767,X39,X26,6,0.0
768,X39,X27,6,0.0
769,X39,X28,5,0.0
770,X39,X29,2,4.108185716770313e-06
771,X39,X30,6,0.0
772,X39,X31,3,0.0
773,X39,X32,9,0.0
774,X39,X33,4,0.0
775,X39,X34,5,0.0
776,X39,X35,-1,0.0
777,X39,X36,5,0.0
778,X39,X37,3,0.0
779,X39,X38,-1,0.0
780,X40,X0,8,0.0
781,X40,X1,7,0.0
782,X40,X2,-1,0.0
783,X40,X3,5,0.0
784,X40,X4,9,0.0
785,X40,X5,11,0.0
786,X40,X6,7,0.0
787,X40,X7,-1,0.0
788,X40,X8,8,0.0
789,X40,X9,8,0.0
790,X40,X10,7,0.0
791,X40,X11,7,0.0
792,X40,X12,5,0.0
793,X40,X13,9,0.0
794,X40,X14,6,0.0
795,X40,X15,10,0.0
796,X40,X16,6,0.0
797,X40,X17,4,2.3835874769850352e-05
798,X40,X18,8,0.0
799,X40,X19,9,0.0
800,X40,X20,6,0.0
801,X40,X21,2,3.566026599957032e-06
802,X40,X22,8,0.0
803,X40,X23,-1,0.0
