,var1,var2,distance,mutual_information
464,X30,X29,-1,0.0
465,X31,X0,8,6.040172993555309e-10
466,X31,X1,7,1.4735058620508337e-08
467,X31,X2,9,3.4345988543341346e-10
468,X31,X3,8,1.1196159194883044e-06
469,X31,X4,-1,0.0
470,X31,X5,5,3.547538144506833e-07
471,X31,X6,6,1.8048398387582893e-11
472,X31,X7,3,0.008484902029056041
473,X31,X8,10,5.342051704957936e-13
474,X31,X9,12,0.0
475,X31,X10,7,1.8420603107943906e-06
476,X31,X11,7,0.0
477,X31,X12,6,5.182108641867833e-06
478,X31,X13,-1,0.0
479,X31,X14,10,7.705387467507238e-10
480,X31,X15,10,9.540622111675204e-11
481,X31,X16,-1,0.0
482,X31,X17,10,0.0
483,X31,X18,5,0.0001872968887181917
484,X31,X19,9,1.189992386583081e-10
485,X31,X20,2,0.037274439974252956
486,X31,X21,-1,0.0
487,X31,X22,9,1.0925528931824725e-06
488,X31,X23,10,0.0
489,X31,X24,8,0.0
490,X31,X25,7,0.0
491,X31,X26,6,0.0
492,X31,X27,13,0.0
493,X31,X28,11,6.963439821877166e-15
494,X31,X29,-1,0.0
495,X31,X30,6,2.118531226932766e-09
496,X32,X0,2,0.0008759336111285338
497,X32,X1,1,0.01679422196747494
498,X32,X2,3,4.297375480731173e-07
499,X32,X3,3,0.0
500,X32,X4,-1,0.0
501,X32,X5,4,0.0
502,X32,X6,5,0.0
503,X32,X7,4,9.545547898595977e-06
504,X32,X8,4,7.149675827571012e-07
505,X32,X9,8,0.0
506,X32,X10,3,5.6190871038085425e-05
507,X32,X11,5,0.0
508,X32,X12,3,1.1711014205996267e-05
509,X32,X13,-1,0.0
510,X32,X14,4,0.0
511,X32,X15,3,0.0003151104453930904
512,X32,X16,-1,0.0
513,X32,X17,4,0.0
514,X32,X18,4,0.0
515,X32,X19,2,0.00039524940193450594
516,X32,X20,5,1.8120394112205052e-06
517,X32,X21,-1,0.0
518,X32,X22,4,0.0
519,X32,X23,6,0.0
520,X32,X24,6,0.0
521,X32,X25,5,0.0
522,X32,X26,7,0.0
523,X32,X27,7,0.0
524,X32,X28,4,0.0
525,X32,X29,-1,0.0
526,X32,X30,7,0.0
527,X32,X31,7,1.4967480927902707e-07
528,X33,X0,-1,0.0
529,X33,X1,-1,0.0
530,X33,X2,-1,0.0
531,X33,X3,-1,0.0
532,X33,X4,-1,0.0
533,X33,X5,-1,0.0
534,X33,X6,-1,0.0
535,X33,X7,-1,0.0
536,X33,X8,-1,0.0
537,X33,X9,-1,0.0
538,X33,X10,-1,0.0
539,X33,X11,-1,0.0
540,X33,X12,-1,0.0
541,X33,X13,-1,0.0
542,X33,X14,-1,0.0
543,X33,X15,-1,0.0
544,X33,X16,-1,0.0
545,X33,X17,-1,0.0
546,X33,X18,-1,0.0
547,X33,X19,-1,0.0
548,X33,X20,-1,0.0
549,X33,X21,-1,0.0
550,X33,X22,-1,0.0
551,X33,X23,-1,0.0
552,X33,X24,-1,0.0
553,X33,X25,-1,0.0
554,X33,X26,-1,0.0
555,X33,X27,-1,0.0
556,X33,X28,-1,0.0
557,X33,X29,-1,0.0
558,X33,X30,-1,0.0
559,X33,X31,-1,0.0
560,X33,X32,-1,0.0
561,X34,X0,7,5.09409294052963e-10
562,X34,X1,6,1.2431565982165327e-08
563,X34,X2,5,3.868630965458454e-07
564,X34,X3,7,0.0
565,X34,X4,-1,0.0
566,X34,X5,6,0.0
567,X34,X6,5,5.723959893860395e-05
568,X34,X7,8,6.664122378824003e-12
569,X34,X8,9,4.506157832427255e-13
570,X34,X9,7,0.0
571,X34,X10,7,3.13442202639159e-10
572,X34,X11,4,0.0003329478413649032
573,X34,X12,8,7.535827366473228e-12
574,X34,X13,-1,0.0
575,X34,X14,5,0.0
576,X34,X15,6,3.9717453449503084e-05
577,X34,X16,-1,0.0
578,X34,X17,2,0.2206046745860002
579,X34,X18,9,0.0
580,X34,X19,5,4.955335480555248e-05
581,X34,X20,9,1.2678175444384006e-12
582,X34,X21,-1,0.0
583,X34,X22,7,0.0
584,X34,X23,5,4.2986606902368596e-07
585,X34,X24,11,0.0
586,X34,X25,10,0.0
587,X34,X26,12,0.0
588,X34,X27,6,0.0
589,X34,X28,3,5.480790409569721e-05
590,X34,X29,-1,0.0
591,X34,X30,12,0.0
592,X34,X31,11,1.0467635780360718e-13
593,X34,X32,5,3.153136948411936e-07
594,X34,X33,-1,0.0
595,X35,X0,8,0.0
596,X35,X1,7,0.0
597,X35,X2,6,0.0
598,X35,X3,8,0.0
599,X35,X4,-1,0.0
600,X35,X5,7,0.0
601,X35,X6,6,0.0
602,X35,X7,9,0.0
603,X35,X8,10,0.0
604,X35,X9,8,0.0
605,X35,X10,8,0.0
606,X35,X11,5,0.0
607,X35,X12,9,0.0
608,X35,X13,-1,0.0
609,X35,X14,6,0.0
610,X35,X15,7,0.0
611,X35,X16,-1,0.0
612,X35,X17,3,0.0
613,X35,X18,10,0.0
614,X35,X19,6,0.0
615,X35,X20,10,0.0
616,X35,X21,-1,0.0
617,X35,X22,8,0.0
618,X35,X23,6,0.0
619,X35,X24,12,0.0
620,X35,X25,11,0.0
621,X35,X26,13,0.0
622,X35,X27,7,0.0
623,X35,X28,4,0.0
624,X35,X29,-1,0.0
625,X35,X30,13,0.0
626,X35,X31,12,0.0
627,X35,X32,6,0.0
628,X35,X33,-1,0.0
629,X35,X34,1,0.026536970505873118
630,X36,X0,5,0.0
631,X36,X1,4,0.0
632,X36,X2,6,0.0
633,X36,X3,5,0.0
634,X36,X4,-1,0.0
635,X36,X5,5,0.0
636,X36,X6,6,0.0
637,X36,X7,5,0.0
638,X36,X8,7,0.0
639,X36,X9,12,0.0
640,X36,X10,6,0.0
641,X36,X11,7,0.0
642,X36,X12,2,0.00010161651650700981
643,X36,X13,-1,0.0
644,X36,X14,7,0.0
645,X36,X15,8,0.0
646,X36,X16,-1,0.0
647,X36,X17,9,0.0
648,X36,X18,1,0.004195385965890981
649,X36,X19,7,0.0
650,X36,X20,4,1.4639209369098874e-05
651,X36,X21,-1,0.0
652,X36,X22,6,0.0
653,X36,X23,10,0.0
654,X36,X24,4,0.0
655,X36,X25,3,0.0
656,X36,X26,6,0.0
657,X36,X27,12,0.0
658,X36,X28,9,0.0
659,X36,X29,-1,0.0
660,X36,X30,6,1.1113213969363305e-09
661,X36,X31,6,1.2086766905485588e-06
662,X36,X32,5,0.0
663,X36,X33,-1,0.0
664,X36,X34,10,0.0
665,X36,X35,11,0.0
666,X37,X0,7,0.0
667,X37,X1,6,0.0
668,X37,X2,5,0.0
669,X37,X3,7,0.0
670,X37,X4,-1,0.0
671,X37,X5,6,0.0
672,X37,X6,5,0.0
673,X37,X7,8,0.0
674,X37,X8,9,0.0
675,X37,X9,6,0.0
676,X37,X10,7,0.0
677,X37,X11,4,0.0
678,X37,X12,8,0.0
679,X37,X13,-1,0.0
680,X37,X14,4,0.0
681,X37,X15,6,0.0
682,X37,X16,-1,0.0
683,X37,X17,1,0.07234040619399364
684,X37,X18,9,0.0
685,X37,X19,5,0.0
686,X37,X20,9,0.0
687,X37,X21,-1,0.0
688,X37,X22,7,0.0
689,X37,X23,5,0.0
690,X37,X24,11,0.0
691,X37,X25,10,0.0
692,X37,X26,12,0.0
693,X37,X27,5,0.0
694,X37,X28,2,1.5901889384765835e-05
695,X37,X29,-1,0.0
696,X37,X30,12,0.0
697,X37,X31,11,0.0
698,X37,X32,5,0.0
699,X37,X33,-1,0.0
700,X37,X34,3,0.01633558225878184
701,X37,X35,4,0.0
702,X37,X36,10,0.0
703,X38,X0,6,0.0
704,X38,X1,5,0.0
705,X38,X2,4,0.0
706,X38,X3,6,0.0
707,X38,X4,-1,0.0
708,X38,X5,3,0.0
709,X38,X6,2,0.07402215213307661
710,X38,X7,5,0.0
711,X38,X8,8,0.0
712,X38,X9,4,0.0
713,X38,X10,6,0.0
714,X38,X11,1,0.5105286724992439
715,X38,X12,7,0.0
716,X38,X13,-1,0.0
717,X38,X14,5,0.0
718,X38,X15,5,0.0
719,X38,X16,-1,0.0
720,X38,X17,2,0.0
721,X38,X18,8,0.0
722,X38,X19,4,0.0
723,X38,X20,6,0.0
724,X38,X21,-1,0.0
725,X38,X22,6,0.0
726,X38,X23,2,0.0006199469251745643
727,X38,X24,8,0.0
728,X38,X25,7,0.0
729,X38,X26,10,0.0
730,X38,X27,5,0.0
731,X38,X28,3,0.0
732,X38,X29,-1,0.0
733,X38,X30,10,0.0
734,X38,X31,8,0.0
735,X38,X32,4,0.0
736,X38,X33,-1,0.0
737,X38,X34,3,0.00015303031513900014
738,X38,X35,4,0.0
739,X38,X36,8,0.0
740,X38,X37,3,0.0
741,X39,X0,-1,0.0
742,X39,X1,-1,0.0
743,X39,X2,-1,0.0
744,X39,X3,-1,0.0
745,X39,X4,-1,0.0
746,X39,X5,-1,0.0
747,X39,X6,-1,0.0
748,X39,X7,-1,0.0
749,X39,X8,-1,0.0
750,X39,X9,-1,0.0
751,X39,X10,-1,0.0
752,X39,X11,-1,0.0
753,X39,X12,-1,0.0
754,X39,X13,-1,0.0
755,X39,X14,-1,0.0
756,X39,X15,-1,0.0
757,X39,X16,-1,0.0
758,X39,X17,-1,0.0
759,X39,X18,-1,0.0
760,X39,X19,-1,0.0
761,X39,X20,-1,0.0
762,X39,X21,-1,0.0
763,X39,X22,-1,0.0
764,X39,X23,-1,0.0
765,X39,X24,-1,0.0
766,X39,X25,-1,0.0
767,X39,X26,-1,0.0
768,X39,X27,-1,0.0
769,X39,X28,-1,0.0
770,X39,X29,-1,0.0
771,X39,X30,-1,0.0
772,X39,X31,-1,0.0
773,X39,X32,-1,0.0
774,X39,X33,-1,0.0
775,X39,X34,-1,0.0
776,X39,X35,-1,0.0
777,X39,X36,-1,0.0
778,X39,X37,-1,0.0
779,X39,X38,-1,0.0
780,X40,X0,4,1.8715554311178852e-11
781,X40,X1,3,4.565511972310671e-10
782,X40,X2,1,0.0038228400744702716
783,X40,X3,5,2.1669991551585805e-05
784,X40,X4,-1,0.0
785,X40,X5,7,0.0
786,X40,X6,7,0.0
787,X40,X7,7,3.7170522298098683e-10
788,X40,X8,6,1.654320534850953e-14
789,X40,X9,9,0.0
790,X40,X10,3,4.460206527631756e-06
791,X40,X11,6,0.0
792,X40,X12,5,2.767367725619809e-13
793,X40,X13,-1,0.0
794,X40,X14,4,0.0
795,X40,X15,6,1.4716704204978645e-06
796,X40,X16,-1,0.0
797,X40,X17,5,0.0
798,X40,X18,6,0.0
799,X40,X19,5,1.8415158052537996e-06
800,X40,X20,8,7.072531637173857e-11
801,X40,X21,-1,0.0
802,X40,X22,5,2.128574875583e-05
803,X40,X23,7,0.0
804,X40,X24,8,0.0
805,X40,X25,7,0.0
806,X40,X26,10,0.0
807,X40,X27,8,0.0
808,X40,X28,5,1.438622905848032e-07
809,X40,X29,-1,0.0
810,X40,X30,10,0.0
811,X40,X31,10,5.844637847781556e-12
812,X40,X32,4,1.154648462861605e-08
813,X40,X33,-1,0.0
814,X40,X34,6,2.724705770988291e-08
815,X40,X35,7,0.0
816,X40,X36,7,0.0
817,X40,X37,6,0.0
818,X40,X38,5,0.0
819,X40,X39,-1,0.0
820,X41,X0,-1,0.0
821,X41,X1,-1,0.0
822,X41,X2,-1,0.0
823,X41,X3,-1,0.0
824,X41,X4,-1,0.0
825,X41,X5,-1,0.0
826,X41,X6,-1,0.0
827,X41,X7,-1,0.0
828,X41,X8,-1,0.0
829,X41,X9,-1,0.0
830,X41,X10,-1,0.0
831,X41,X11,-1,0.0
832,X41,X12,-1,0.0
833,X41,X13,-1,0.0
834,X41,X14,-1,0.0
835,X41,X15,-1,0.0
836,X41,X16,-1,0.0
837,X41,X17,-1,0.0
838,X41,X18,-1,0.0
839,X41,X19,-1,0.0
840,X41,X20,-1,0.0
841,X41,X21,-1,0.0
842,X41,X22,-1,0.0
843,X41,X23,-1,0.0
844,X41,X24,-1,0.0
845,X41,X25,-1,0.0
846,X41,X26,-1,0.0
847,X41,X27,-1,0.0
848,X41,X28,-1,0.0
849,X41,X29,-1,0.0
850,X41,X30,-1,0.0
851,X41,X31,-1,0.0
852,X41,X32,-1,0.0
853,X41,X33,-1,0.0
854,X41,X34,-1,0.0
855,X41,X35,-1,0.0
856,X41,X36,-1,0.0
857,X41,X37,-1,0.0
858,X41,X38,-1,0.0
859,X41,X39,-1,0.0
860,X41,X40,-1,0.0
861,X42,X0,3,1.1316732961505561e-11
862,X42,X1,2,2.761734918301978e-10
863,X42,X2,4,0.0
864,X42,X3,4,0.0
865,X42,X4,-1,0.0
866,X42,X5,4,0.0
867,X42,X6,5,0.0
868,X42,X7,4,8.177777651528261e-17
869,X42,X8,5,1.0006901263682471e-14
870,X42,X9,11,0.0
871,X42,X10,4,8.058369982357942e-13
872,X42,X11,6,0.0
873,X42,X12,1,0.021389158911710733
874,X42,X13,-1,0.0
875,X42,X14,5,0.0
876,X42,X15,6,0.0
877,X42,X16,-1,0.0
878,X42,X17,7,0.0
879,X42,X18,2,0.0
880,X42,X19,5,0.0
881,X42,X20,5,1.519831010463238e-16
882,X42,X21,-1,0.0
883,X42,X22,5,0.0
884,X42,X23,9,0.0
885,X42,X24,5,0.0
886,X42,X25,4,0.0
887,X42,X26,7,0.0
888,X42,X27,10,0.0
889,X42,X28,7,0.0
890,X42,X29,-1,0.0
891,X42,X30,7,0.0
892,X42,X31,7,8.972591601780641e-18
893,X42,X32,3,0.0
894,X42,X33,-1,0.0
